进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,港口,运输方式,运输路线,公司,公司类型,地址,传真,电话,邮政编码,电子邮件,联系人,城市,商品1996编码,货币
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,536909.0,1936816.0,千克,502.0,,厦海沧办,江海运输,502.0,中信国际商贸有限公司,国有企业,北京市朝阳区新源南路6号京城大厦45层,,010  84861577,100004.0,,王炯,朝阳区,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,2203247.0,7354322.0,千克,502.0,,新港海关,汽车运输,502.0,正大(中国)投资有限公司,外商独资企业,朝阳建国门外大亍21号,,010  5326601,100620.0,,卢岳胜,朝阳区,hs230330,usd
进口,2011.0,100510000,种用玉米,76.0,1.0,千克,410.0,,新港海关,江海运输,410.0,北京北农种业有限公司,,,,,,,,朝阳区,hs100510,usd
进口,2011.0,100510000,种用玉米,491.0,140.0,千克,305.0,进料加工贸易,新港海关,江海运输,305.0,北京北农种业有限公司,,,,,,,,朝阳区,hs100510,usd
进口,2011.0,100510000,种用玉米,86.0,15.0,千克,129.0,保税仓库进出境货物,新港海关,航空运输,129.0,北京北农种业有限公司,,,,,,,,朝阳区,hs100510,usd
进口,2011.0,100700100,种用食用高梁,255.0,29.0,千克,502.0,,新港海关,航空运输,502.0,北京北农种业有限公司,,,,,,,,朝阳区,hs100700,usd
进口,2011.0,100510000,种用玉米,138630.0,24220.0,千克,402.0,进料加工贸易,新港海关,江海运输,402.0,北京北农种业有限公司,,,,,,,,朝阳区,hs100510,usd
进口,2011.0,100510000,种用玉米,1025.0,100.0,千克,412.0,保税仓库进出境货物,新港海关,江海运输,412.0,北京北农种业有限公司,,,,,,,,朝阳区,hs100510,usd
进口,2011.0,100510000,种用玉米,60.0,8.0,千克,111.0,,新港海关,江海运输,111.0,北京北农种业有限公司,,,,,,,,朝阳区,hs100510,usd
进口,2011.0,100510000,种用玉米,367.0,6.0,千克,358.0,来料加工装配贸易,新港海关,江海运输,358.0,北京北农种业有限公司,,,,,,,,朝阳区,hs100510,usd
进口,2011.0,100400900,其他燕麦,11558.0,326.0,千克,502.0,,机场单证,江海运输,502.0,北京飞扬伙伴进出口有限公司,,,,,,,,朝阳区,hs100400,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,541148.0,1847703.0,千克,502.0,,新港海关,汽车运输,502.0,中牧实业股份有限公司,国有企业,北京市丰台区星火路1号,010-83607998,010  83607516,100070.0,cahic@cahic.com,区仲生,北京丰台科技园区,hs230330,usd
进口,2011.0,100510000,种用玉米,420000.0,14000.0,千克,304.0,,新港海关,江海运输,304.0,北京吉奥泰科技有限公司,,,,,,,,北京海淀科技园区,hs100510,usd
进口,2011.0,100510000,种用玉米,249.0,300.0,千克,321.0,,新港海关,江海运输,321.0,北京吉奥泰科技有限公司,,,,,,,,北京海淀科技园区,hs100510,usd
进口,2011.0,100590000,玉米，种用除外,2663.0,1390.0,千克,304.0,,新港海关,江海运输,304.0,北京吉奥泰科技有限公司,,,,,,,,北京海淀科技园区,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,44.0,44.0,千克,424.0,来料加工装配贸易,新港海关,汽车运输,424.0,北京吉奥泰科技有限公司,,,,,,,,北京海淀科技园区,hs100590,usd
进口,2011.0,100510000,种用玉米,57178.0,3192.0,千克,305.0,,新港海关,江海运输,305.0,北京奥立沃种业科技有限公司,,,,,,,,北京海淀科技园区,hs100510,usd
进口,2011.0,100590000,玉米，种用除外,98.0,6.0,千克,502.0,进料加工贸易,新港海关,江海运输,502.0,北京奥立沃种业科技有限公司,,,,,,,,北京海淀科技园区,hs100590,usd
进口,2011.0,100510000,种用玉米,2103.0,175.0,千克,412.0,,新港海关,江海运输,412.0,北京奥立沃种业科技有限公司,,,,,,,,北京海淀科技园区,hs100510,usd
进口,2011.0,100510000,种用玉米,48515.0,1079.0,千克,412.0,,新港海关,航空运输,412.0,北京奥立沃种业科技有限公司,,,,,,,,北京海淀科技园区,hs100510,usd
进口,2011.0,100510000,种用玉米,483.0,29.0,千克,609.0,,新港海关,江海运输,609.0,北京奥立沃种业科技有限公司,,,,,,,,北京海淀科技园区,hs100510,usd
进口,2011.0,100510000,种用玉米,183000.0,20000.0,千克,143.0,,新港海关,江海运输,143.0,北京奥立沃种业科技有限公司,,,,,,,,北京海淀科技园区,hs100510,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,959090.0,2391152.0,千克,502.0,,洋山海关（港区）,汽车运输,502.0,北京华辰兴业科技有限公司,私营企业,北京市海淀区上地信息路32号中关村,,010-82893037,100085.0,,顾绍臣,北京海淀科技园区,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,3833329.0,12861922.0,千克,502.0,,机场单证,汽车运输,502.0,北京华源亚太科技有限责任公司,国有企业,北京市海淀区清华东路南1号楼,,010  84536132,100027.0,,马国富,海淀区其他,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,889819.0,3034270.0,千克,502.0,,新港海关,江海运输,502.0,中国化纤总公司,国有企业,北京市海淀区清华东路南,010-65813483,65816699 163,100020.0,,陈俊国,海淀区其他,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,17297935.0,62980064.0,千克,502.0,进料加工贸易,青开发区,航空运输,502.0,中谷集团饲料有限公司,国有企业,北京市海淀区西三环中路5号508室,,66153983,100036.0,,刘晓雨,海淀区其他,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,10148880.0,34412072.0,千克,502.0,,青开发区,汽车运输,502.0,中国材料工业科工进出口有限公司,国有企业,北京市海淀区西三环北路甲105号科,,010-68710747,100037.0,,毛履平,海淀区其他,hs230330,usd
进口,2011.0,100510000,种用玉米,3530.0,704.0,千克,116.0,进料加工贸易,机场单证,汽车运输,116.0,北京立丰信种苗有限公司,,,,,,,,海淀区其他,hs100510,usd
进口,2011.0,100700100,种用食用高梁,1079.0,215.0,千克,116.0,,机场单证,江海运输,116.0,北京立丰信种苗有限公司,,,,,,,,海淀区其他,hs100700,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,402794.0,92160.0,千克,352.0,进料加工贸易,新港海关,汽车运输,352.0,北京恒昌盛德科技发展有限公司,,,,,,,,海淀区其他,hs230330,usd
进口,2011.0,100300900,其他大麦,49923426.0,145530850.0,千克,601.0,,秦皇岛关,江海运输,601.0,北京燕京啤酒股份有限公司,,,,,,,,顺义,hs100300,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,1022584.0,3385225.0,千克,502.0,,新港海关,汽车运输,502.0,,私营企业,,,,,,,昌平,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,120.0,20.0,千克,501.0,,机场单证,江海运输,501.0,天津顺泰达进出口有限公司,,,,,,,,和平区,hs230330,usd
进口,2011.0,100300900,其他大麦,3278694.0,10785790.0,千克,601.0,进料加工贸易,新港海关,江海运输,601.0,天津服装进出口股份有限公司,国有企业,天津滨海国际机场三号路,022  28136888,022  28361688,300201.0,,刘宝根,河西区,hs100300,usd
进口,2011.0,100300900,其他大麦,919094.0,2719210.0,千克,601.0,,青开发区,航空运输,601.0,天津中兴远大国际贸易有限公司,,,,,,,,南开区其他,hs100300,usd
进口,2011.0,100400900,其他燕麦,12311.0,55960.0,千克,601.0,来料加工装配贸易,汕关港口,航空运输,601.0,天津英之杰工贸有限公司,,,,,,,,天津经济技术开发区,hs100400,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,294521.0,1007917.0,千克,502.0,进料加工贸易,新港海关,江海运输,502.0,嘉里油脂化学工业(天津)有限公司,,,,,,,,天津港保税区,hs230330,usd
进口,2011.0,100300900,其他大麦,2629987.0,8490870.0,千克,601.0,,秦皇岛关,汽车运输,601.0,永顺泰（秦皇岛）麦芽有限公司,,,,,,,,秦皇岛经济技术开发区,hs100300,usd
进口,2011.0,100300900,其他大麦,8791944.0,27445230.0,千克,601.0,进料加工贸易,二连海关,航空运输,601.0,欧麦(保定)麦芽有限公司,,,,,,,,保定其他,hs100300,usd
进口,2011.0,100300900,其他大麦,672018.0,2001524.0,千克,302.0,来料加工装配贸易,二连海关,江海运输,302.0,欧麦(保定)麦芽有限公司,,,,,,,,保定其他,hs100300,usd
进口,2011.0,100300900,其他大麦,4648877.0,14852300.0,千克,601.0,,二连海关,铁路运输,601.0,欧麦(保定)麦芽有限公司,,,,,,,,保定其他,hs100300,usd
进口,2011.0,100510000,种用玉米,30.0,0.0,千克,110.0,,机场单证,汽车运输,110.0,山西远大国际贸易有限公司,,,,,,,,太原其他,hs100510,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,289477.0,1061072.0,千克,502.0,进料加工贸易,大连大窑湾保税港区,江海运输,502.0,辽宁爱普特贸易有限公司,国有企业,沈阳市浑南开发区67号,024   22818345,024   22818346,110179.0,,丁云峰,沈阳南湖科技开发区,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,937434.0,3094081.0,千克,502.0,,洋山海关（港区）,江海运输,502.0,,310,成都市武侯区航空路7号,85239726,028-85248322,51019.0,niej@newhopegroup.com,唐勇,成都其他,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,322322.0,1011076.0,千克,502.0,进料加工贸易,洋山海关（港区）,汽车运输,502.0,,159,友好路158号,,0411-82537638,21029.0,,姜卓,大连其他,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,147407.0,495991.0,千克,502.0,,张保税区,江海运输,502.0,,,,,,32154.0,,,江苏张家港保税区,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,17229457.0,57730636.0,千克,502.0,,北仑海关,江海运输,502.0,云南丰瑞油脂有限公司,私营企业,昆明市官渡区马镇凉亭村,,0871-3913032,650213.0,,赵建国,昆明其他,hs230330,usd
进口,2011.0,100700900,其他食用高梁,7989.0,50000.0,千克,106.0,进料加工贸易,北仑海关,江海运输,106.0,泸西县兰益酿造有限公司,.,泸西县东新路12号,,0873-6621650,652400.0,.,何永祥,红河,hs100700,usd
进口,2011.0,100590000,玉米，种用除外,389470.0,1645104.0,千克,119.0,进料加工贸易,北仑海关,江海运输,119.0,云南土产进出口有限公司,,,,,,,,昆明其他,hs100590,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,11019311.0,37094240.0,千克,502.0,来料加工装配贸易,石狮海关,空运,502.0,,159,鹭江道52号海滨大厦18楼C单元,,0592-2263583,35021.0,,张勇峰,厦门特区,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,8533653.0,30030484.0,千克,502.0,来料加工装配贸易,青开发区,江海运输,502.0,青岛祥农进出口有限公司,,,,,,,,青岛保税区,hs230330,usd
进口,2011.0,100300900,其他大麦,194381.0,500200.0,千克,601.0,进料加工贸易,青机场关,航空运输,601.0,烟台乐邦国际贸易有限公司,.,二马路103号1204室,,0535-6209528,264000.0,.,高新强,烟台其他,hs100300,usd
进口,2011.0,100300900,其他大麦,5737020.0,14700000.0,千克,601.0,,青机场关,江海运输,601.0,烟台市高新区海越麦芽有限公司,私营企业,烟台市高新技术产业开发区,,0535 6489083,264007.0,,周余桃,烟台其他,hs100300,usd
进口,2011.0,100510000,种用玉米,507.0,180.0,千克,136.0,,深关机场,江海运输,136.0,广西壮族自治区种子公司,国有企业,南宁市七星路135号,0771 2612749,0771 2807943,530022.0,,文信连,南宁其他,hs100510,usd
进口,2011.0,100510000,种用玉米,357311.0,9430.0,千克,111.0,,深关机场,江海运输,111.0,广西壮族自治区种子公司,国有企业,南宁市七星路135号,0771 2612749,0771 2807943,530022.0,,文信连,南宁其他,hs100510,usd
进口,2011.0,100400900,其他燕麦,4505580.0,14592520.0,千克,601.0,,梧州海关,江海运输,601.0,广西贺州西麦生物食品有限公司,中外合资企业,广西贺州市迎宾大道,0774 8831168,0774 8831138,542601.0,,谢庆奎,贺州,hs100400,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,4165832.0,14362460.0,千克,502.0,,黄埔新港海关,江海运输,502.0,海南裕泰科技饲料有限公司,,,,,,,,海口,hs230330,usd
进口,2011.0,100300900,其他大麦,3635787.0,9744390.0,千克,601.0,,黄埔新港海关,汽车运输,601.0,重庆红蜻蜓油脂有限责任公司,,,,,,,,渝中区,hs100300,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,9815344.0,32564100.0,千克,502.0,进料加工贸易,黄埔老港海关,汽车运输,502.0,通威股份有限公司,私营企业,成都市高新区创业路2号奇力新峰大楼10楼,,028  85188888,610041.0,,刘汉元,成都高新技术产业开发区,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,437201.0,1561787.0,千克,502.0,,沪车站办,汽车运输,502.0,四川新希望贸易有限公司,私营企业,成都市新津县希望城,,028  85234549,610041.0,,罗修竹,成都其他,hs230330,usd
进口,2011.0,100590000,玉米，种用除外,1130637.0,5444500.0,千克,106.0,,瑞丽海关,江海运输,106.0,云南博奥商贸有限公司,,,,,,,,昆明高新技术产业开发区,hs100590,usd
进口,2011.0,100510000,种用玉米,533.0,13.0,千克,429.0,保税区仓储转口货物,黄埔老港海关,汽车运输,429.0,中国成套设备进出口云南股份有限公司,国有企业,昆明市海埂路23号,0871 4141678,0871 4158708,650034.0,,陈诗杰,昆明其他,hs100510,usd
进口,2011.0,100510000,种用玉米,489.0,8.0,千克,429.0,,黄埔老港海关,航空运输,429.0,中国成套设备进出口云南股份有限公司,国有企业,昆明市海埂路23号,0871 4141678,0871 4158708,650034.0,,陈诗杰,昆明其他,hs100510,usd
进口,2011.0,100510000,种用玉米,300.0,6.0,千克,111.0,进料加工贸易,黄埔老港海关,汽车运输,111.0,中国成套设备进出口云南股份有限公司,国有企业,昆明市海埂路23号,0871 4141678,0871 4158708,650034.0,,陈诗杰,昆明其他,hs100510,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,4697991.0,17842656.0,千克,502.0,,黄埔老港海关,江海运输,502.0,云南惠嘉商贸有限公司,私营企业,云南省昆明市关南路74号二单元201室,,0871-7167195,650200.0,,张利华,昆明其他,hs230330,usd
进口,2011.0,100590000,玉米，种用除外,573655.0,2502390.0,千克,106.0,进料加工贸易,西双版纳,空运,106.0,云南金晨投资有限公司,,,,,,,,昆明其他,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,466877.0,1972000.0,千克,119.0,进料加工贸易,勐腊海关,汽车运输,119.0,云南雷林橡胶有限责任公司,,,,,,,,昆明其他,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,875288.0,3697180.0,千克,119.0,,勐腊海关,汽车运输,119.0,云南强胜农业技术开发有限公司,,,,,,,,昆明其他,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,3409752.0,14457000.0,千克,119.0,,勐腊海关,江海运输,119.0,西双版纳精谷边贸有限责任公司,,,,,,,,西双版纳,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,179926.0,760000.0,千克,119.0,,西双版纳,汽车运输,119.0,景洪恒信对外贸易有限责任公司,,,,,,,,西双版纳,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,117994.0,498400.0,千克,119.0,,西双版纳,航空运输,119.0,景洪恒信对外贸易有限责任公司,,,,,,,,西双版纳,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,1111617.0,4729140.0,千克,119.0,保税仓库进出境货物,勐腊海关,江海运输,119.0,西双版纳顺源边贸有限公司,,,,,,,,西双版纳,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,298772.0,1262000.0,千克,119.0,进料加工贸易,勐腊海关,航空运输,119.0,西双版纳益农农业发展有限公司,,,,,,,,西双版纳,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,298121.0,1259250.0,千克,119.0,,勐腊海关,江海运输,119.0,西双版纳莎喱嘎进出口有限公司,,,,,,,,西双版纳,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,736236.0,3844000.0,千克,106.0,进料加工贸易,腾冲海关,汽车运输,106.0,保山市隆阳区粮食收储有限责任公,,,,,,,,保山,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,311283.0,1851000.0,千克,106.0,保税区仓储转口货物,畹町海关,江海运输,106.0,瑞丽市畹町经济开发区盈益商号,私营企业,,,,,,,畹町,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,250319.0,1586000.0,千克,106.0,,畹町海关,航空运输,106.0,瑞丽市畹町经济开发区盈益商号,私营企业,,,,,,,畹町,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,157610.0,1000000.0,千克,106.0,进料加工贸易,瑞丽海关,江海运输,106.0,畹町源洋生物科技有限公司,,,,,,,,畹町,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,251840.0,1574000.0,千克,106.0,进料加工贸易,瑞丽海关,江海运输,106.0,德宏州姐告江龙贸易有限公司,,,,,,,,瑞丽,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,1205600.0,4775000.0,千克,106.0,,瑞丽海关,汽车运输,106.0,瑞丽市坤龙贸易有限公司,,,,,,,,瑞丽,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,776013.0,4626000.0,千克,106.0,,瑞丽海关,航空运输,106.0,瑞丽市德佑贸易有限公司,,,,,,,,瑞丽,hs100590,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,6466317.0,22875224.0,千克,502.0,,洋山海关（港区）,江海运输,502.0,陕西石羊进出口有限责任公司,私营企业,西安市长安北路14#省体育场写字楼C座4层,,029-85251489,710061.0,,魏存成,西安其他,hs230330,usd
进口,2011.0,100510000,种用玉米,1708.0,50.0,千克,412.0,,外港海关,江海运输,412.0,上海惠和种业有限公司,,,,,,,,嘉定,hs100510,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,328194.0,1093565.0,千克,502.0,,洋山海关（港区）,江海运输,502.0,上海优久生物科技有限公司,,,,,,,,嘉定,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,4467317.0,15642192.0,千克,502.0,,,江海运输,502.0,上海源耀投资股份有限公司,,,,,,,,南汇,hs230330,usd
进口,2011.0,100590000,玉米，种用除外,3764296.0,5038795.0,千克,502.0,,吴淞海关,汽车运输,502.0,上海瑞丰农业科技公司,国有企业,浦东新区花木乡建国村,,021  62209713,201106.0,,徐伟林,上海浦东新区,hs100590,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,1381854.0,4904285.0,千克,502.0,,黄埔新港海关,汽车运输,502.0,中轻物产股份有限公司,国有企业,浦东新区东方路877号,,010  65019556,200122.0,,王宁远,上海浦东新区,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,12204481.0,44690268.0,千克,502.0,来料加工装配贸易,连大窑湾,江海运输,502.0,上海益海商贸有限公司,,,,,,,,上海浦东新区,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,496311.0,1668766.0,千克,502.0,,黄埔老港海关,江海运输,502.0,新谷(上海)贸易有限公司,,,,,,,,上海浦东新区,hs230330,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,1855629.0,6827207.0,千克,502.0,,黄埔老港海关,江海运输,502.0,大连吉粮进出口贸易有限公司,,,,,,,,大连大窑湾保税区,hs230330,usd
进口,2011.0,100590000,玉米，种用除外,64615.0,319360.0,千克,133.0,进料加工贸易,大连大窑湾保税港区,江海运输,133.0,中床国际物流集团大连有限公司,,,,,,,,大窑湾保税港区,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,646571.0,2256006.0,千克,111.0,,大连大窑湾保税港区,航空运输,111.0,中床国际物流集团大连有限公司,,,,,,,,大窑湾保税港区,hs100590,usd
进口,2011.0,100590000,玉米，种用除外,347760.0,1200000.0,千克,106.0,,大连大窑湾保税港区,航空运输,106.0,中床国际物流集团大连有限公司,,,,,,,,大窑湾保税港区,hs100590,usd
进口,2011.0,100510000,种用玉米,762.0,94.0,千克,410.0,进料加工贸易,连保税区,江海运输,410.0,京大物流(大连保税物流园区)有,,,,,,,,大窑湾保税港区,hs100510,usd
进口,2011.0,100510000,种用玉米,956.0,66.0,千克,412.0,进料加工贸易,连保税区,江海运输,412.0,京大物流(大连保税物流园区)有,,,,,,,,大窑湾保税港区,hs100510,usd
进口,2011.0,100590000,玉米，种用除外,203205.0,713000.0,千克,111.0,进料加工贸易,大连大窑湾保税港区,汽车运输,111.0,大连保税区共济物流有限公司,,,,,,,,大窑湾保税港区,hs100590,usd
进口,2011.0,100300900,其他大麦,14148230.0,40572664.0,千克,601.0,,连大窑湾,江海运输,601.0,大连兴泽制麦有限公司,中外合资企业,大连市金州区三十里堡国营农场卫国屯,0411 87351818,0411 87351097,116103.0,,刘丰慧,大连其他,hs100300,usd
进口,2011.0,100300900,其他大麦,1579626.0,4422345.0,千克,501.0,进料加工贸易,连大窑湾,汽车运输,501.0,大连兴泽制麦有限公司,中外合资企业,大连市金州区三十里堡国营农场卫国屯,0411 87351818,0411 87351097,116103.0,,刘丰慧,大连其他,hs100300,usd
进口,2011.0,100300900,其他大麦,12987133.0,37828696.0,千克,305.0,,连大窑湾,江海运输,305.0,大连兴泽制麦有限公司,中外合资企业,大连市金州区三十里堡国营农场卫国屯,0411 87351818,0411 87351097,116103.0,,刘丰慧,大连其他,hs100300,usd
进口,2011.0,100590000,玉米，种用除外,171262.0,100000.0,千克,434.0,来料加工装配贸易,连大窑湾,江海运输,434.0,大连平和食品有限公司,,,,,,,,大连其他,hs100590,usd
进口,2011.0,100300900,其他大麦,18480484.0,52441000.0,千克,402.0,,连大窑湾,航空运输,402.0,大连中粮麦芽有限公司,外商独资企业,大连普兰店市经济开发区,0411 83195588,0411 83191435,116200.0,,江国全,大连其他,hs100300,usd
进口,2011.0,100300900,其他大麦,1172233.0,5463690.0,千克,305.0,,连大窑湾,江海运输,305.0,大连中粮麦芽有限公司,外商独资企业,大连普兰店市经济开发区,0411 83195588,0411 83191435,116200.0,,江国全,大连其他,hs100300,usd
进口,2011.0,100300900,其他大麦,175557.0,501590.0,千克,501.0,,连大窑湾,航空运输,501.0,大连中粮麦芽有限公司,外商独资企业,大连普兰店市经济开发区,0411 83195588,0411 83191435,116200.0,,江国全,大连其他,hs100300,usd
进口,2011.0,100300900,其他大麦,12656796.0,38196028.0,千克,305.0,,连大窑湾,航空运输,305.0,大连中粮麦芽有限公司,外商独资企业,大连普兰店市经济开发区,0411 83195588,0411 83191435,116200.0,,江国全,大连其他,hs100300,usd
进口,2011.0,100300900,其他大麦,7342259.0,21851952.0,千克,501.0,,连大窑湾,汽车运输,501.0,大连中粮麦芽有限公司,外商独资企业,大连普兰店市经济开发区,0411 83195588,0411 83191435,116200.0,,江国全,大连其他,hs100300,usd
进口,2011.0,100300900,其他大麦,15094306.0,45080208.0,千克,601.0,来料加工装配贸易,连大窑湾,航空运输,601.0,大连中粮麦芽有限公司,外商独资企业,大连普兰店市经济开发区,0411 83195588,0411 83191435,116200.0,,江国全,大连其他,hs100300,usd
进口,2011.0,100300900,其他大麦,4911685.0,13809009.0,千克,601.0,,连大窑湾,汽车运输,601.0,大连中粮麦芽有限公司,外商独资企业,大连普兰店市经济开发区,0411 83195588,0411 83191435,116200.0,,江国全,大连其他,hs100300,usd
进口,2011.0,100510000,种用玉米,217.0,49.0,千克,129.0,,京快件,汽车运输,129.0,铁岭先锋种子研究有限公司,外商独资企业,铁岭市银州区工人街16号,0410  23897301,0410  23897301,112000.0,,柏大鹏,铁岭,hs100510,usd
进口,2011.0,100400900,其他燕麦,350.0,101.0,千克,143.0,,吴淞海关,江海运输,143.0,葫芦岛市康美商贸有限公司,,,,,,,,葫芦岛市,hs100400,usd
进口,2011.0,100590000,玉米，种用除外,18000.0,60000.0,千克,142.0,,延吉三合,江海运输,142.0,延边海华进出口贸易有限公司,私营企业,,,13804353575,,,赵丽娟,图们,hs100590,usd
进口,2011.0,100510000,种用玉米,1681463.0,57070.0,千克,304.0,,机场单证,江海运输,304.0,黑龙江垦丰种业有限公司,,,,,,,,哈尔滨高技术开发区,hs100510,usd
进口,2011.0,100300900,其他大麦,3349601.0,9068060.0,千克,305.0,,大连大窑湾保税港区,汽车运输,305.0,黑龙江农垦华通有机农产品经贸有,,,,,,,,哈尔滨其他,hs100300,usd
进口,2011.0,100300900,其他大麦,20852457.0,60628000.0,千克,601.0,,秦皇岛关,江海运输,601.0,北大荒龙垦麦芽有限公司,,,,,,,,哈尔滨其他,hs100300,usd
进口,2011.0,100300900,其他大麦,11196133.0,29986700.0,千克,305.0,,秦皇岛关,汽车运输,305.0,北大荒龙垦麦芽有限公司,,,,,,,,哈尔滨其他,hs100300,usd
进口,2011.0,100300900,其他大麦,1048.0,90.0,千克,304.0,,哈关机办,江海运输,304.0,哈尔滨科冠科技贸易有限公司,,,,,,,,哈尔滨其他,hs100300,usd
进口,2011.0,100510000,种用玉米,636.0,60.0,千克,315.0,进料加工贸易,哈关机办,江海运输,315.0,哈尔滨科冠科技贸易有限公司,,,,,,,,哈尔滨其他,hs100510,usd
进口,2011.0,100300900,其他大麦,50336522.0,152676060.0,千克,601.0,,泰州海关,航空运输,601.0,上海上实国际贸易(集团)有限公司,国有企业,漕溪北路18号上海实业大厦  30.31楼,021-64277727,021  64277728,200030.0,siicgm@mail.online.sh.cn,刘筱珊,徐汇其他,hs100300,usd
进口,2011.0,230330000,酿造及蒸馏过程中的糟粕及残渣,890876.0,3029003.0,千克,502.0,,泰州海关,江海运输,502.0,上海上实国际贸易(集团)有限公司,国有企业,漕溪北路18号上海实业大厦  30.31楼,021-64277727,021  64277728,200030.0,siicgm@mail.online.sh.cn,刘筱珊,徐汇其他,hs230330,usd
进口,2011.0,100510000,种用玉米,41.0,0.0,千克,129.0,保税区仓储转口货物,浦东机场,江海运输,129.0,上海嵩海实业经贸公司,国有企业,天目西路547号联通国际大厦1413室,021-56728474,021  56725199,200070.0,,俞柯,闸北,hs100510,usd
进口,2011.0,100300900,其他大麦,482476.0,1601640.0,千克,601.0,,洋山海关（港区）,江海运输,601.0,上海英联食品饮料有限公司,,,,,,,,上海闵行经济技术开发区,hs100300,usd
