进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,港口,运输方式,运输路线,公司,公司类型,地址,传真,电话,邮政编码,电子邮件,联系人,城市,商品1996编码,货币
进口,2000-05,10030090,其他大麦,4276333.0,25378000.0,公斤,澳大利亚,一般贸易,石家庄海关,江海运输,澳大利亚,中国粮油食品进出口(集团)有限公司,国有企业,北京建国门内大街8号中粮广场A座7-13层,,010-65268888,100005.0,,周明臣,大连经济技术开发区,hs100300,usd
进口,2000-05,10030090,其他大麦,1864092.0,10500000.0,公斤,加拿大,一般贸易,南京海关,江海运输,加拿大,中国粮油食品进出口(集团)有限公司,国有企业,北京建国门内大街8号中粮广场A座7-13层,,010-65268888,100005.0,,周明臣,上海市闵行,hs100300,usd
进口,2000-05,10030090,其他大麦,5187520.0,30160000.0,公斤,澳大利亚,一般贸易,黄埔海关,江海运输,澳大利亚,中国粮油食品进出口(集团)有限公司,国有企业,北京建国门内大街8号中粮广场A座7-13层,,010-65268888,100005.0,,周明臣,上海市浦东,hs100300,usd
进口,2000-05,07141020,木薯干,575328.0,4958000.0,公斤,印度尼西亚,进料加工贸易,南京海关,江海运输,印度尼西亚,江苏中贸发进出口股份有限公司,国有企业,江苏省无锡市县前东街8号国联大厦9楼,0510-2833158,0510-2832355,214005.0,,王锡林,江苏省南京,hs071410,usd
进口,2000-05,10070090,其他食用高梁,290.0,6908.0,公斤,美国,一般贸易,青岛海关,江海运输,美国,中化贸易发展有限公司,国有企业,北京市西城区复兴门外大街A2号中化大厦904室,010-68568943,010-68568960,100045.0,,潘正义,山东省潍坊,hs100700,usd
进口,2000-05,10030090,其他大麦,655625.0,3824800.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,山东九发集团公司,,中国烟台南大街9号金都大厦28层,0535-6623798,0535-4622382,264001.0,,蒋绍庆,山东省烟台,hs100300,usd
进口,2000-05,07141020,木薯干,196189.0,2608000.0,公斤,印度尼西亚,进料加工贸易,南京海关,江海运输,印度尼西亚,苏州进出口(集团)有限公司,国有企业,江苏省苏州市西环路6号国际经贸大厦18楼,0512-68266960,0512-68266806,215004.0,jtgs@ec.com.cn,胡桂生,江苏省太仓,hs71410,usd
进口,2000-05,10030090,其他大麦,288.0,1200.0,公斤,台湾省,进料加工贸易,深圳海关,汽车运输,香港,乐厨食品(深圳)有限公司,外商独资企业,观兰镇大水坑新塘村,,755 28014483,518110.0,,郑伟明,广东省深圳,hs100300,usd
进口,2000-05,07141020,木薯干,328569.0,3447676.0,公斤,印度尼西亚,进料加工贸易,南京海关,江海运输,印度尼西亚,湖南省外贸嘉利公司,国有企业,长沙市韭菜园路28号富利大厦13楼,0731-4442599,0731-4435410,410011.0,,李勇超,安徽省阜阳,hs71410,usd
进口,2000-05,07141020,木薯干,380808.0,3996000.0,公斤,印度尼西亚,进料加工贸易,合肥海关,江海运输,印度尼西亚,湖南省外贸嘉利公司,国有企业,长沙市韭菜园路28号富利大厦13楼,0731-4442599,0731-4435410,410011.0,,李勇超,安徽省阜阳,hs71410,usd
进口,2000-05,10030090,其他大麦,2960399.0,19289000.0,公斤,法国,一般贸易,黄埔海关,江海运输,法国,广州麦芽有限公司,中外合资企业,广州开发区创业路2号,020-82212988,020-82212497,510730.0,,江国强,广州经济技术开发区,hs100300,usd
进口,2000-05,10030090,其他大麦,1198798.0,9000000.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,烟台新瑞食品有限公司,中外合资企业,山东省海阳市大辛家镇大辛家村,0535-6627726,0535-6627726,265100.0,,辛乐真,山东省烟台,hs100300,usd
进口,2000-05,10030090,其他大麦,4030125.0,27500000.0,公斤,法国,一般贸易,天津海关,江海运输,法国,河北轻工进出口股份有限公司,集体企业,中国石家庄市友谊北大街钟久路26号,0311-7732009,0311-7732011/7732008,50072.0,,顾振芳,河北省石家庄,hs100300,usd
进口,2000-05,23033000,酿造及蒸馏过程中的糟粕及残渣,483.0,3000.0,公斤,台湾省,一般贸易,深圳海关,汽车运输,香港,深圳市泛盟实业有限公司,国有企业,深圳深南东路文华花园B座16楼E室,,755 82186035,518005.0,,许泽民,广东省深圳,hs230330,usd
进口,2000-05,10030090,其他大麦,3520562.0,27000000.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,中谷粮油集团公司,国有企业,北京市复兴门内大街45号,,01066094412,100801.0,,王瑞元,山东省烟台,hs100300,usd
进口,2000-05,10051000,种用玉米,2259.0,420.0,公斤,菲律宾,其他,沈阳海关,航空运输,菲律宾,铁岭先锋种子研究有限公司,外商独资企业,铁岭市银州区工人街16号,0410 4851864,0410 4851864,112000.0,,狄奥斯切奇,辽宁省铁岭,hs100510,usd
进口,2000-05,10051000,种用玉米,1536.0,110.0,公斤,智利,其他,沈阳海关,航空运输,智利,铁岭先锋种子研究有限公司,外商独资企业,铁岭市银州区工人街16号,0410 4851864,0410 4851864,112000.0,,狄奥斯切奇,沈阳经济技术开发区,hs100510,usd
进口,2000-05,10051000,种用玉米,1819.0,315.0,公斤,菲律宾,其他,沈阳海关,航空运输,菲律宾,铁岭先锋种子研究有限公司,外商独资企业,铁岭市银州区工人街16号,0410 4851864,0410 4851864,112000.0,,狄奥斯切奇,沈阳经济技术开发区,hs100510,usd
进口,2000-05,10030090,其他大麦,7990523.0,55000000.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,中国物资储运总公司,国有企业,北京市海淀区民族大学北路18号,010-68461991,010-68463838,100081.0,,洪水坤,山东省烟台,hs100300,usd
进口,2000-05,10051000,种用玉米,2207.0,338.0,公斤,阿根廷,一般贸易,北京海关,航空运输,阿根廷,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100510,usd
进口,2000-05,10051000,种用玉米,21.0,12.0,公斤,法国,其他,北京海关,航空运输,法国,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100510,usd
进口,2000-05,10051000,种用玉米,133.0,40.0,公斤,德国,一般贸易,北京海关,航空运输,德国,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100510,usd
进口,2000-07,10030090,其他大麦,1842500.0,11000000.0,公斤,澳大利亚,进料加工贸易,深圳海关,江海运输,澳大利亚,斗门南星麦芽有限公司,,广东省珠海市斗门井岸龙坛管理区濠门围,,0756 5533238,519100.0,,DONALDSM,广东省珠海,hs100300,usd
进口,2000-07,23033000,酿造及蒸馏过程中的糟粕及残渣,1920.0,12000.0,公斤,台湾省,一般贸易,拱北海关,江海运输,香港,珠海市斗门县赤鼻岛工贸公司,集体企业,珠海拱北新市花园16幢101号,,0756 9118979,519100.0,,许建安,珠海特区,hs230330,usd
进口,2000-07,07141020,木薯干,3656.0,56250.0,公斤,越南,其他,南宁海关,江海运输,越南,钦州市边贸总公司东兴公司,国有企业,东兴镇桥头街36号,0777 2835882,0777 2835882,538100.0,,许登辽,广西壮族钦州,hs71410,usd
进口,2000-07,10030090,其他大麦,357.0,43.0,公斤,台湾省,一般贸易,南宁海关,江海运输,台湾省,广西福尔梅姐食品有限责任公司,,广西南宁市教育路14号,07715335630,07715335630,530022.0,,刘亚梅,广西壮族南宁,hs100300,usd
进口,2000-07,07141020,木薯干,49357.0,774317.0,公斤,越南,边境小额贸易,南宁海关,江海运输,越南,钦州市边贸总公司东兴公司,国有企业,东兴镇桥头街36号,0777 2835882,0777 2835882,538100.0,,许登辽,广西壮族钦州,hs71410,usd
进口,2000-07,10030090,其他大麦,2389572.0,15997300.0,公斤,英国,一般贸易,大连海关,江海运输,英国,中国粮油食品进出口(集团)有限公司,国有企业,北京建国门内大街8号中粮广场A座7-13层,,010-65268888,100005.0,,周明臣,辽宁省大连,hs100300,usd
进口,2000-07,10051000,种用玉米,12.0,10.0,公斤,法国,一般贸易,北京海关,航空运输,法国,北京中农科技术开发公司,国有企业,海淀区白石桥路30号,,01062181198,100081.0,,曾献儒,北京市其它,hs100510,usd
进口,2000-07,10051000,种用玉米,1.0,1.0,公斤,法国,其他,长春海关,航空运输,法国,吉林省农作物新品种引育中心,,,,,,,,吉林省长春,hs100510,usd
进口,2000-07,07141020,木薯干,2996.0,28000.0,公斤,越南,其他,南京海关,江海运输,越南,罗氏中亚（无锡）柠檬酸有限公司,中外合资企业,无锡市金城桥西,0510-5406094,0510-5411888,214024.0,,王锡林,高新技术产业开发区,hs71410,usd
进口,2000-07,10030090,其他大麦,283425.0,2000000.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,烟台银和股份有限公司,国有企业,烟台开发区长江路10号,0535-6371191,0535-6375678,264006.0,,董军,烟台经济技术开发区,hs100300,usd
进口,2000-07,10030090,其他大麦,443452.0,2602020.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,上海万向进出口有限公司,,上海市延安东路588号东海商业中心东楼19楼C,021-63503014,021-63527117,200001.0,,伟鼎,辽宁省大连,hs100300,usd
进口,2000-07,10030090,其他大麦,2192010.0,13169228.0,公斤,加拿大,一般贸易,宁波海关,江海运输,加拿大,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800.0,,梁安充,宁波经济技术开发区,hs100300,usd
进口,2000-07,07141020,木薯干,236061.0,2768863.0,公斤,印度尼西亚,一般贸易,南京海关,江海运输,印度尼西亚,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400.0,,蔡德鑫,江苏省太仓,hs071410,usd
进口,2000-07,10030090,其他大麦,1003617.0,6064280.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,青岛啤酒股份有限公司,中外合资企业,青岛市香港中路五四广场青啤大厦,0532-5714533,0532-5712437,266071.0,,李桂荣,山东省青岛,hs100300,usd
进口,2000-07,10030090,其他大麦,4457765.0,26935709.0,公斤,法国,保税仓库进出境货物,青岛海关,江海运输,法国,青岛啤酒股份有限公司,中外合资企业,青岛市香港中路五四广场青啤大厦,0532-5714533,0532-5712437,266071.0,,李桂荣,山东省青岛,hs100300,usd
进口,2000-07,10030010,种用大麦,1.0,3.0,公斤,墨西哥,其他,北京海关,航空运输,墨西哥,北京市种子公司,国有企业,北京市海淀区北太平路15号,,01062361664,100088,,郑渝,北京市其它,hs100300,usd
进口,2000-07,10030090,其他大麦,2178750.0,13125000.0,公斤,加拿大,一般贸易,黄埔海关,江海运输,加拿大,广州麦芽有限公司,中外合资企业,广州开发区创业路2号,020-82212988,020-82212497,510730,,江国强,广州经济技术开发区,hs100300,usd
进口,2000-07,10051000,种用玉米,19.0,18.0,公斤,法国,其他,长春海关,航空运输,法国,吉林吉农高新技术发展股份有限公司,,,,,,,,吉林省长春,hs100510,usd
进口,2000-07,10030090,其他大麦,741725.0,4250000.0,公斤,加拿大,一般贸易,青岛海关,江海运输,加拿大,烟台新瑞食品有限公司,中外合资企业,山东省海阳市大辛家镇大辛家村,0535-6627726,0535-6627726,265100,,辛乐真,山东省烟台,hs100300,usd
进口,2000-07,10030090,其他大麦,2616322.0,15855291.0,公斤,澳大利亚,一般贸易,宁波海关,江海运输,澳大利亚,浙江省国兴进出口有限公司,国有企业,浙江省杭州市延安路515号818室,0572-85103717,0572-85167007,310006,guoxin@mail.hz.zj.cn,郭信灿,浙江省宁波,hs100300,usd
进口,2000-07,10030090,其他大麦,311083.0,2425719.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,山东省粮油集团总公司,国有企业,山东省济南市泺源大街3号,,0531 6958867,250063.0,,孟庆秀,山东省烟台,hs100300,usd
进口,2000-07,10030090,其他大麦,3732048.0,22050000.0,公斤,加拿大,一般贸易,青岛海关,江海运输,加拿大,烟台啤酒朝日有限公司,中外合资企业,芝罘区环山路100号,,0535 6082283,264000.0,,曲继光,山东省烟台,hs100300,usd
进口,2000-07,10051000,种用玉米,546.0,73.0,公斤,菲律宾,一般贸易,沈阳海关,航空运输,菲律宾,铁岭先锋种子研究有限公司,外商独资企业,铁岭市银州区工人街16号,0410 4851864,0410 4851864,112000.0,,狄奥斯切奇,辽宁省铁岭,hs100510,usd
进口,2000-07,10051000,种用玉米,717.0,60.0,公斤,阿根廷,一般贸易,沈阳海关,航空运输,阿根廷,铁岭先锋种子研究有限公司,外商独资企业,铁岭市银州区工人街16号,0410 4851864,0410 4851864,112000.0,,狄奥斯切奇,山东省其它,hs100510,usd
进口,2000-07,10070090,其他食用高梁,2188.0,17500.0,公斤,澳大利亚,一般贸易,天津海关,江海运输,澳大利亚,三河统冠饲料有限公司,中外合资企业,河北省三河市燕郊经济技术开发区,,010 65956840,65201.0,,徐坤宏,河北省廊坊,hs100700,usd
进口,2000-06,10030090,其他大麦,2465380.0,15374725.0,公斤,澳大利亚,一般贸易,石家庄海关,江海运输,澳大利亚,保定欧麦八达麦芽有限公司,中外合资企业,保定市江成路,0312-7031389,0312-7031388,71050.0,,博聂.阿兰,河北省秦皇岛,hs100300,usd
进口,2000-06,10030090,其他大麦,582750.0,3150000.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,鞍山华润啤酒有限公司,中外合资企业,鞍山市经济开发区,024 25876106,0412 8212224,114041.0,,王群,辽宁省鞍山,hs100300,usd
进口,2000-06,07141020,木薯干,698723.0,8736340.0,公斤,印度尼西亚,进料加工贸易,青岛海关,江海运输,印度尼西亚,龙口市振龙酒精有限公司,集体企业,龙口市北马镇,,0535 8911361,265702.0,,王义强,山东省龙口,hs071410,usd
进口,2000-06,10030090,其他大麦,971250.0,5250000.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,大连华润啤酒有限公司,外商独资企业,大连市甘井子区华北路415号,0411 6600424,0411 6600582,116033.0,,黄铁鹰,辽宁省大连,hs100300,usd
进口,2000-06,10051000,种用玉米,7200.0,210.0,公斤,日本,一般贸易,西安海关,航空运输,日本,双元食品有限公司,,西安市长安北路3号,,0295212029,710061.0,,史宝来,陕西省西安,hs100510,usd
进口,2000-06,07141020,木薯干,825135.0,7711543.0,公斤,越南,进料加工贸易,南京海关,江海运输,越南,罗氏中亚（无锡）柠檬酸有限公司,中外合资企业,无锡市金城桥西,0510-5406094,0510-5411888,214024.0,,王锡林,高新技术产业开发区,hs71410,usd
进口,2000-06,07141020,木薯干,110291.0,1391900.0,公斤,泰国,一般贸易,南京海关,江海运输,泰国,太仓新太酒精有限公司,,江苏省太仓市城厢镇古塘街,520 3524778,520 3524778,215400.0,,蔡德鑫,江苏省太仓,hs71410,usd
进口,2000-06,07141020,木薯干,413621.0,5220000.0,公斤,泰国,进料加工贸易,南京海关,江海运输,泰国,太仓新太酒精有限公司,,江苏省太仓市城厢镇古塘街,520 3524778,520 3524778,215400.0,,蔡德鑫,江苏省太仓,hs71410,usd
进口,2000-06,07141020,木薯干,3656.0,56250.0,公斤,越南,其他,南宁海关,江海运输,越南,钦州市边贸总公司东兴公司,国有企业,东兴镇桥头街36号,0777 2835882,0777 2835882,538100,,许登辽,广西壮族钦州,hs071410,usd
进口,2000-06,07141020,木薯干,55090.0,847600.0,公斤,越南,边境小额贸易,南宁海关,江海运输,越南,钦州市边贸总公司东兴公司,国有企业,东兴镇桥头街36号,0777 2835882,0777 2835882,538100,,许登辽,广西壮族钦州,hs071410,usd
进口,2000-06,07141020,木薯干,712512.0,8000000.0,公斤,越南,进料加工贸易,南京海关,江海运输,越南,江苏汇鸿国际集团土产进出口股份有限公司,国有企业,南京白下路91号,025 4594734,025 4593948,210001.0,,马驰,江苏省南通,hs71410,usd
进口,2000-06,10030090,其他大麦,1204814.0,7280000.0,公斤,澳大利亚,一般贸易,南京海关,江海运输,澳大利亚,中国粮油食品进出口(集团)有限公司,国有企业,北京建国门内大街8号中粮广场A座7-13层,,010-65268888,100005.0,,周明臣,江苏省南通,hs100300,usd
进口,2000-06,10059000,玉米，种用除外,18044.0,59850.0,公斤,美国,进料加工贸易,黄埔海关,江海运输,香港,家乐氏(中国)有限公司,外商独资企业,广州经济技术开发区北围工业小区,020 82211151,020 82211151,510730.0,,JACOBUS GR,广州经济技术开发区,hs100590,usd
进口,2000-06,10030090,其他大麦,1165500.0,6300000.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,吉林华润啤酒有限公司,中外合资企业,吉林高新开发区恒山路创业大厦,0432 2440800,0432  2440800,132021.0,,黄铁鹰,吉林高新技术产业开发区,hs100300,usd
进口,2000-06,10030090,其他大麦,2960240.0,19288000.0,公斤,法国,一般贸易,宁波海关,江海运输,法国,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800.0,,梁安充,宁波经济技术开发区,hs100300,usd
进口,2000-06,10030090,其他大麦,1685894.0,9835200.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,山东九发集团公司,,中国烟台南大街9号金都大厦28层,0535-6623798,0535-4622382,264001.0,,蒋绍庆,山东省烟台,hs100300,usd
进口,2000-06,07141020,木薯干,206652.0,2608000.0,公斤,泰国,进料加工贸易,南京海关,江海运输,泰国,苏州进出口(集团)有限公司,国有企业,江苏省苏州市西环路6号国际经贸大厦18楼,0512-68266960,0512-68266806,215004.0,jtgs@ec.com.cn,胡桂生,江苏省太仓,hs071410,usd
进口,2000-06,10030090,其他大麦,421.0,175.0,公斤,美国,进料加工贸易,深圳海关,汽车运输,香港,乐厨食品(深圳)有限公司,外商独资企业,观兰镇大水坑新塘村,,755 28014483,518110.0,,郑伟明,广东省深圳,hs100300,usd
进口,2000-06,10051000,种用玉米,104.0,112.0,公斤,新西兰,其他,长春海关,航空运输,香港,吉林吉农高新技术发展股份有限公司,,,,,,,,吉林省长春,hs100510,usd
进口,2000-06,10030090,其他大麦,1003510.0,5750000.0,公斤,加拿大,一般贸易,青岛海关,江海运输,加拿大,烟台新瑞食品有限公司,中外合资企业,山东省海阳市大辛家镇大辛家村,0535-6627726,0535-6627726,265100.0,,辛乐真,山东省烟台,hs100300,usd
进口,2000-06,10030090,其他大麦,2136750.0,11550000.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,沈阳华润雪花啤酒有限公司,中外合资企业,沈阳市铁西区建设东路42号,025 25873287,024 25845579,110021.0,,肖庆森,辽宁省沉阳,hs100300,usd
进口,2000-06,10030090,其他大麦,1599449.0,9450000.0,公斤,加拿大,一般贸易,青岛海关,江海运输,加拿大,烟台啤酒朝日有限公司,中外合资企业,芝罘区环山路100号,,0535 6082283,264000.0,,曲继光,山东省烟台,hs100300,usd
进口,2000-06,10051000,种用玉米,206.0,30.0,公斤,澳大利亚,一般贸易,沈阳海关,航空运输,澳大利亚,铁岭先锋种子研究有限公司,外商独资企业,铁岭市银州区工人街16号,0410 4851864,0410 4851864,112000.0,,狄奥斯切奇,辽宁省铁岭,hs100510,usd
进口,2000-06,10051000,种用玉米,276.0,20.0,公斤,荷兰,一般贸易,北京海关,航空运输,荷兰,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100510,usd
进口,2000-06,10070010,种用食用高梁,188.0,25.0,公斤,澳大利亚,一般贸易,北京海关,航空运输,澳大利亚,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100700,usd
进口,2000-06,10051000,种用玉米,8788.0,2514.0,公斤,阿根廷,一般贸易,北京海关,航空运输,阿根廷,中国种子集团公司,国有企业,北京市朝阳区安贞西里4区甲1号,010-64426338,010-64426336,100029.0,,何忠华,北京市朝阳区,hs100510,usd
进口,2000-06,07141010,鲜木薯,30251.0,481000.0,公斤,越南,边境小额贸易,南宁海关,江海运输,越南,广西东兴市钦南边贸有限责任公司,国有企业,东兴开发区一区商住楼,0777 2829873,0777 2829873,538100.0,,温荣法,广西壮族钦州,hs71410,usd
进口,2000-12,07141020,木薯干,10270.0,170000.0,公斤,越南,边境小额贸易,南宁海关,江海运输,越南,上思县对外经济贸易公司,,思阳镇北布路十七号,8512227,8512227,535500.0,,刘颖,广西壮族南宁,hs71410,usd
进口,2000-12,10030090,其他大麦,172900.0,988000.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,鞍山华润啤酒有限公司,中外合资企业,鞍山市经济开发区,024 25876106,0412 8212224,114041.0,,王群,辽宁省鞍山,hs100300,usd
进口,2000-12,23033000,酿造及蒸馏过程中的糟粕及残渣,4595.0,51200.0,公斤,巴西,一般贸易,广州海关,江海运输,香港,江门市顺创经贸总公司,,广东省江门市农林横路8号,,0750 3300872,529000.0,,陈仕培,广东省江门,hs230330,usd
进口,2000-12,10051000,种用玉米,25.0,5.0,公斤,台湾省,一般贸易,青岛海关,江海运输,台湾省,山东合顺农产有限公司,,济南市历城区工业北路202号,,0531 8971086,250100.0,,何春霖,山东省济南,hs100510,usd
进口,2000-12,10070090,其他食用高梁,2416.0,25000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,梁河县九保商号,集体企业,云南省瑞丽市,,,,,,云南省瑞丽,hs100700,usd
进口,2000-12,10030090,其他大麦,1654965.0,10000000.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,河南天冠企业集团有限公司,国有企业,南阳市建设东路16号,0377 3026447,0377 3026447,473000.0,,张晓阳,山东省烟台,hs100300,usd
进口,2000-12,07141020,木薯干,3386.0,1050.0,公斤,日本,进料加工贸易,天津海关,江海运输,日本,天津小西食品有限公司,外商独资企业,天津经济技术开发区晓园西路3号112-114室,022 26995211,022 26995211,300070.0,,小西郁江,天津市北郊,hs71410,usd
进口,2000-12,23033000,酿造及蒸馏过程中的糟粕及残渣,28672.0,179200.0,公斤,巴西,一般贸易,拱北海关,江海运输,香港,珠海市斗门县赤鼻岛工贸公司,集体企业,珠海拱北新市花园16幢101号,,0756 9118979,519100.0,,许建安,珠海特区,hs230330,usd
进口,2000-12,10030090,其他大麦,1510616.0,9700000.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,宣化钟楼啤酒集团有限公司,,宣化火车站街29号,,0313 3074107,75100.0,,要世威,烟台经济技术开发区,hs100300,usd
进口,2000-12,10030090,其他大麦,1088383.0,6900000.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,烟台银和股份有限公司,国有企业,烟台开发区长江路10号,0535-6371191,0535-6375678,264006.0,,董军,烟台经济技术开发区,hs100300,usd
进口,2000-12,10040090,其他燕麦,34560.0,192000.0,公斤,澳大利亚,一般贸易,深圳海关,江海运输,新加坡,恩氏食品(深圳)有限公司,外商独资企业,深圳市宝安区龙华镇龙华村钓鱼台工业区,0755-28137140,0755-28137139,518109.0,erust@szon.net,苏育信,广东省深圳,hs100400,usd
进口,2000-12,10030090,其他大麦,1210825.0,6919000.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,大连华润啤酒有限公司,外商独资企业,大连市甘井子区华北路415号,0411 6600424,0411 6600582,116033.0,,黄铁鹰,辽宁省大连,hs100300,usd
进口,2000-12,07141020,木薯干,706809.0,7829880.0,公斤,印度尼西亚,进料加工贸易,青岛海关,江海运输,印度尼西亚,山东兰陵柯斯达酿造有限公司,,山东苍山县兰陵镇,539 5581306,539 5581308,277731.0,,崔学文,山东省临沂,hs71410,usd
进口,2000-12,07141020,木薯干,750474.0,9592600.0,公斤,泰国,进料加工贸易,青岛海关,江海运输,泰国,莱芜艾史迪生化有限公司,中外合作企业,山东省莱芜市鲁中大街,,0634-6211734,271100.0,,李协平,山东省莱芜,hs71410,usd
进口,2000-12,07141020,木薯干,1151579.0,14001511.0,公斤,印度尼西亚,进料加工贸易,青岛海关,江海运输,印度尼西亚,龙口市振龙酒精有限公司,集体企业,龙口市北马镇,,0535 8911361,265702.0,,王义强,山东省龙口,hs71410,usd
进口,2000-12,10030090,其他大麦,3761283.0,25000000.0,公斤,加拿大,一般贸易,南京海关,江海运输,加拿大,中国粮油食品进出口(集团)有限公司,国有企业,北京建国门内大街8号中粮广场A座7-13层,,010-65268888,100005.0,,周明臣,江苏省南通,hs100300,usd
进口,2000-12,10030090,其他大麦,3230286.0,20900000.0,公斤,澳大利亚,一般贸易,南京海关,江海运输,澳大利亚,中国粮油食品进出口(集团)有限公司,国有企业,北京建国门内大街8号中粮广场A座7-13层,,010-65268888,100005.0,,周明臣,山东省济宁,hs100300,usd
进口,2000-12,10030090,其他大麦,1552156.0,10000000.0,公斤,加拿大,一般贸易,天津海关,江海运输,加拿大,中国粮油食品进出口(集团)有限公司,国有企业,北京建国门内大街8号中粮广场A座7-13层,,010-65268888,100005.0,,周明臣,北京市海淀区,hs100300,usd
进口,2000-12,07141020,木薯干,321353.0,4009400.0,公斤,泰国,一般贸易,湛江海关,江海运输,泰国,防城港市港口对外经济贸易公司,集体企业,友谊大道4号碧波公寓1301室,0770 2828358,0770 2828358,538001.0,,黄进,四川省德阳,hs71410,usd
进口,2000-12,10030090,其他大麦,1071685.0,6500000.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,山东省东方国际贸易股份有限公司,国有企业,,0532-2971838,0532-2971902,266002.0,,李兆兴,山东省青岛,hs100300,usd
进口,2000-12,10070010,种用食用高梁,1065.0,135.0,公斤,美国,一般贸易,北京海关,航空运输,美国,中国绿色食品总公司,国有企业,北京朝阳区西坝河光熙门北里15号,,84252143 207,100028.0,,刘连馥,北京市朝阳区,hs100700,usd
进口,2000-12,10030090,其他大麦,1556625.0,8895000.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,吉林华润啤酒有限公司,中外合资企业,吉林高新开发区恒山路创业大厦,0432 2440800,0432  2440800,132021.0,,黄铁鹰,吉林高新技术产业开发区,hs100300,usd
进口,2000-12,07141020,木薯干,687417.0,9199400.0,公斤,泰国,一般贸易,青岛海关,江海运输,泰国,山东沭化集团有限公司,国有企业,山东临沭县城兴大西街,,0539-6213888,276700.0,,张立省,山东省临沂,hs71410,usd
进口,2000-12,10030090,其他大麦,2646617.0,16500000.0,公斤,澳大利亚,一般贸易,宁波海关,江海运输,澳大利亚,宁波麦芽有限公司,外商独资企业,宁波市经济技术开发区大港工业城,0574-86883958,0574-86889888,315800.0,,梁安充,宁波经济技术开发区,hs100300,usd
进口,2000-12,23033000,酿造及蒸馏过程中的糟粕及残渣,277.0,15000.0,公斤,日本,进料加工贸易,宁波海关,江海运输,日本,浙江省土产畜产进出口集团公司,国有企业,杭州市中山北路308号,0571-85773780,0571-85773888,310003.0,,龚荣祥,浙江省萧山,hs230330,usd
进口,2000-12,10030090,其他大麦,5988832.0,37904000.0,公斤,澳大利亚,一般贸易,南京海关,江海运输,澳大利亚,山东九发集团公司,,中国烟台南大街9号金都大厦28层,0535-6623798,0535-4622382,264001.0,,蒋绍庆,山东省烟台,hs100300,usd
进口,2000-12,10070090,其他食用高梁,1200.0,10000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,瑞丽市金星有限责任公司,集体企业,云南省瑞丽市,,,,,,云南省瑞丽,hs100700,usd
进口,2000-12,10030090,其他大麦,4.0,58.0,公斤,美国,其他,北京海关,航空运输,美国,美国谷物协会北京办事处,其它,北京国贸中心大楼13层1320室,,010 5051314,100004.0,,卜杰富,北京市其它,hs100300,usd
进口,2000-12,07141020,木薯干,1488.0,17460.0,公斤,印度尼西亚,一般贸易,南京海关,江海运输,印度尼西亚,太仓新太酒精有限公司,外商独资企业,江苏省太仓市城厢镇古塘街,0520 3515645,0520 3524778,215400.0,,蔡德鑫,江苏省太仓,hs71410,usd
