进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,港口,运输方式,运输路线,公司,公司类型,地址,传真,电话,邮政编码,电子邮件,联系人,城市,商品1996编码,货币
进口,2005-06,100300900,其他大麦,3226302.0,16545130.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,大连兴泽制麦有限公司,中外合资企业,大连市金州区三十里堡国营农场卫国屯,0411 87351818,0411 87351097,116103.0,,刘丰慧,辽宁省大连,hs100300,usd
进口,2005-06,100300900,其他大麦,320913.0,1524880.0,公斤,澳大利亚,来料加工装配贸易,大连海关,江海运输,澳大利亚,大连中粮麦芽有限公司,外商独资企业,大连普兰店市经济开发区,0411 83195588,0411 83191435,116200.0,,江国全,辽宁省大连,hs100300,usd
进口,2005-06,100300900,其他大麦,191449.0,1015290.0,公斤,澳大利亚,一般贸易,上海海关,江海运输,澳大利亚,中粮粮油进出口公司,国有企业,北京市东城区建国门内大街8号中粮广场A座,,010  65268888,100005.0,,于旭波,江苏省盐城,hs100300,usd
进口,2005-06,100300900,其他大麦,136736.0,647760.0,公斤,法国,一般贸易,宁波海关,江海运输,法国,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,宁波经济技术开发区,hs100300,usd
进口,2005-06,100300900,其他大麦,1533397.0,7778800.0,公斤,澳大利亚,一般贸易,宁波海关,江海运输,澳大利亚,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,宁波经济技术开发区,hs100300,usd
进口,2005-06,100300900,其他大麦,436428.0,2020498.0,公斤,法国,一般贸易,宁波海关,江海运输,荷兰,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,宁波经济技术开发区,hs100300,usd
进口,2005-06,230330000,酿造及蒸馏过程中的糟粕及残渣,1319.0,44000.0,公斤,日本,其他,宁波海关,江海运输,日本,浙江惠灵对外贸易有限责任公司,国有企业,杭州下城区中山北路308号,,0571 85773908,310003.0,,杨冠雄,浙江省其它,hs230330,usd
进口,2005-06,100300900,其他大麦,2217349.0,10733149.0,公斤,加拿大,一般贸易,宁波海关,江海运输,加拿大,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,宁波经济技术开发区,hs100300,usd
进口,2005-06,100300900,其他大麦,433491.0,2261900.0,公斤,加拿大,一般贸易,厦门海关,江海运输,加拿大,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,010  89493360,101300.0,,李福成,福建省泉州,hs100300,usd
进口,2005-06,100300900,其他大麦,198199.0,998000.0,公斤,加拿大,一般贸易,厦门海关,江海运输,加拿大,泉州市粮油食品进出口公司,国有企业,泉州市丰泽区刺桐东路北段国际商厦8楼,0595-2110033,0595 2284893,362000.0,wmlysp@public.qz.fj.cn,陈宏均,福建省泉州,hs100300,usd
进口,2005-06,100300900,其他大麦,2653459.0,13200000.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,,私营企业,,,,,,,内蒙古自治区满州里,hs100300,usd
进口,2005-06,100300900,其他大麦,309998.0,1493080.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,厦门象屿集团有限公司,国有企业,厦门疏港路银盛大厦9楼,,0592 6036369,361006.0,,吴世滨,山东省青岛,hs100300,usd
进口,2005-06,100300900,其他大麦,208520.0,989972.0,公斤,法国,一般贸易,青岛海关,江海运输,比利时,青岛啤酒股份有限公司,中外合资企业,青岛市登州路56号,0532-5714533,0532 5712437,266023.0,,李桂荣,山东省青岛,hs100300,usd
进口,2005-06,100300900,其他大麦,241042.0,1299020.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,烟台金盛物产进出口有限公司,私营企业,烟台市市府街33号,,0535 6221894,264001.0,,邻德才,山东省烟台,hs100300,usd
进口,2005-06,100300900,其他大麦,908070.0,4768400.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,烟台麦多利啤酒原料有限公司,中外合资企业,烟台市莱山区迎春大街126号,,0535 6711004,264001.0,,曲继光,山东省烟台,hs100300,usd
进口,2005-06,100300900,其他大麦,37752.0,197140.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,,私营企业,,,,,,,山东省烟台,hs100300,usd
进口,2005-06,100300900,其他大麦,646258.0,3501740.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,莱芜市鲁中啤酒原料有限公司,私营企业,莱城区南冶镇对仙门村北,,0634-6095555,271102.0,,尚宪启,山东省莱芜,hs100300,usd
进口,2005-06,100300900,其他大麦,439057.0,2115940.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,莱芜市鲁中啤酒原料有限公司,私营企业,莱城区南冶镇对仙门村北,,0634-6095555,271102.0,,尚宪启,山东省莱芜,hs100300,usd
进口,2005-06,100300900,其他大麦,252338.0,1393800.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,甘肃亚盛国际贸易集团有限公司,国有企业,甘肃省兰州市城关区张掖路 219号基隆大厦20层,,0931 8402791,730030.0,,姚冬林  周,甘肃省兰州,hs100300,usd
进口,2005-06,100300900,其他大麦,566749.0,2767260.0,公斤,澳大利亚,一般贸易,黄埔海关,江海运输,香港,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2005-06,100300900,其他大麦,5543947.0,26832871.0,公斤,加拿大,一般贸易,黄埔海关,江海运输,加拿大,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2005-06,100400900,其他燕麦,167929.0,854810.0,公斤,澳大利亚,一般贸易,深圳海关,江海运输,澳大利亚,深圳市粤茂进出口贸易有限公司,私营企业,,,,,,,深圳特区,hs100400,usd
进口,2005-06,100400900,其他燕麦,49111.0,250760.0,公斤,澳大利亚,一般贸易,深圳海关,江海运输,澳大利亚,深圳市粤茂进出口贸易有限公司,私营企业,,,,,,,广东省深圳,hs100400,usd
进口,2005-06,100400900,其他燕麦,83926.0,239800.0,公斤,澳大利亚,一般贸易,南宁海关,江海运输,澳大利亚,广西贺州西麦生物食品有限公司,中外合资企业,广西贺州市迎宾大道,0774 8831168,0774 8831138,542601.0,,谢庆奎,广西贺州地区,hs100400,usd
进口,2005-06,100700900,其他食用高梁,12684.0,175000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,,私营企业,,,,,,,云南省昆明,hs100700,usd
进口,2005-06,100700900,其他食用高梁,5437.0,75000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,,私营企业,,,,,,,云南省昆明,hs100700,usd
进口,2005-06,100700900,其他食用高梁,2900.0,30000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,,私营企业,,,,,,,云南省瑞丽,hs100700,usd
进口,2005-07,100510000,种用玉米,91.0,4.0,公斤,智利,一般贸易,北京海关,航空运输,智利,中国种子集团公司,国有企业,北京市朝阳区安贞西里四区甲1号,010-64426338,010  64438505,100029.0,,宋晓明,北京市顺义,hs100510,usd
进口,2005-07,100510000,种用玉米,70.0,8.0,公斤,菲律宾,一般贸易,北京海关,航空运输,菲律宾,北京市种子公司,国有企业,北京市海淀区北太平路15号,,010  62019574,100088.0,,张劲柏,北京市海淀区,hs100510,usd
进口,2005-07,100300900,其他大麦,365664.0,1903740.0,公斤,澳大利亚,一般贸易,天津海关,江海运输,澳大利亚,中粮粮油进出口公司,国有企业,北京市东城区建国门内大街8号中粮广场A座,,010  65268888,100005.0,,于旭波,河北省其它,hs100300,usd
进口,2005-07,100300900,其他大麦,477297.0,2434530.0,公斤,加拿大,一般贸易,天津海关,江海运输,加拿大,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,010  89493360,101300.0,,李福成,北京市顺义,hs100300,usd
进口,2005-07,100300900,其他大麦,508125.0,2723660.0,公斤,澳大利亚,一般贸易,天津海关,江海运输,澳大利亚,北京宝麦啤酒原料有限公司,中外合资企业,丰台花乡纪家庙南,,0106 3723404,100070.0,,万艳生,北京市丰台区,hs100300,usd
进口,2005-07,100300900,其他大麦,451977.0,2395310.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,中粮粮油进出口公司,国有企业,北京市东城区建国门内大街8号中粮广场A座,,010  65268888,100005.0,,于旭波,辽宁省大连,hs100300,usd
进口,2005-07,100300900,其他大麦,443569.0,2150020.0,公斤,法国,一般贸易,大连海关,江海运输,比利时,中粮粮油进出口公司,国有企业,北京市东城区建国门内大街8号中粮广场A座,,010  65268888,100005.0,,于旭波,辽宁省大连,hs100300,usd
进口,2005-07,100300900,其他大麦,88709.0,429980.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,比利时,中粮粮油进出口公司,国有企业,北京市东城区建国门内大街8号中粮广场A座,,010  65268888,100005.0,,于旭波,辽宁省大连,hs100300,usd
进口,2005-07,100300900,其他大麦,1123533.0,5761705.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,大连兴泽制麦有限公司,中外合资企业,大连市金州区三十里堡国营农场卫国屯,0411 87351818,0411 87351097,116103.0,,刘丰慧,辽宁省大连,hs100300,usd
进口,2005-07,100510000,种用玉米,3233.0,100.0,公斤,澳大利亚,一般贸易,长春海关,航空运输,澳大利亚,,中外合作企业,,,,,,,吉林省长春,hs100510,usd
进口,2005-07,100300900,其他大麦,391107.0,1999662.0,公斤,法国,一般贸易,上海海关,江海运输,比利时,中粮粮油进出口公司,国有企业,北京市东城区建国门内大街8号中粮广场A座,,010  65268888,100005.0,,于旭波,上海外高桥保税区,hs100300,usd
进口,2005-07,100300900,其他大麦,246483.0,1304300.0,公斤,澳大利亚,一般贸易,上海海关,江海运输,澳大利亚,中粮粮油进出口公司,国有企业,北京市东城区建国门内大街8号中粮广场A座,,010  65268888,100005.0,,于旭波,上海外高桥保税区,hs100300,usd
进口,2005-07,100590000,玉米，种用除外,9660.0,20865.0,公斤,美国,一般贸易,上海海关,江海运输,美国,上海徐汇对外贸易有限公司,国有企业,浦东新区浦三路518号,021-64388769,021  64394549,200030.0,xhdwmyc@online.sh.cn,张寅,上海浦东新区,hs100590,usd
进口,2005-07,100300900,其他大麦,94.0,6.0,公斤,法国,其他,上海海关,航空运输,法国,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,宁波经济技术开发区,hs100300,usd
进口,2005-07,100300900,其他大麦,1889925.0,8953140.0,公斤,法国,一般贸易,宁波海关,江海运输,法国,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,宁波经济技术开发区,hs100300,usd
进口,2005-07,100300900,其他大麦,798185.0,3995210.0,公斤,澳大利亚,一般贸易,宁波海关,江海运输,澳大利亚,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,宁波经济技术开发区,hs100300,usd
进口,2005-07,100300900,其他大麦,218277.0,1010540.0,公斤,荷兰,一般贸易,宁波海关,江海运输,荷兰,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,宁波经济技术开发区,hs100300,usd
进口,2005-07,100300900,其他大麦,218161.0,1010004.0,公斤,法国,一般贸易,宁波海关,江海运输,荷兰,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,宁波经济技术开发区,hs100300,usd
进口,2005-07,230330000,酿造及蒸馏过程中的糟粕及残渣,1544.0,44500.0,公斤,日本,其他,宁波海关,江海运输,日本,浙江惠灵对外贸易有限责任公司,国有企业,杭州下城区中山北路308号,,0571 85773908,310003.0,,杨冠雄,浙江省其它,hs230330,usd
进口,2005-07,100590000,玉米，种用除外,60.0,18.0,公斤,台湾省,一般贸易,福州海关,江海运输,台湾省,福建超大畜牧业有限公司,私营企业,福州市晋安区西园村,,0591 7835933,350011.0,,郭建军,福建省福州,hs100590,usd
进口,2005-07,100300900,其他大麦,548064.0,2898780.0,公斤,澳大利亚,一般贸易,厦门海关,江海运输,澳大利亚,泉州市粮油食品进出口公司,国有企业,泉州市丰泽区刺桐东路北段国际商厦8楼,0595-2110033,0595 2284893,362000.0,wmlysp@public.qz.fj.cn,陈宏均,福建省泉州,hs100300,usd
进口,2005-07,100300900,其他大麦,216455.0,1092070.0,公斤,加拿大,一般贸易,厦门海关,江海运输,加拿大,泉州市粮油食品进出口公司,国有企业,泉州市丰泽区刺桐东路北段国际商厦8楼,0595-2110033,0595 2284893,362000.0,wmlysp@public.qz.fj.cn,陈宏均,福建省泉州,hs100300,usd
进口,2005-07,100300900,其他大麦,108022.0,520280.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,厦门象屿集团有限公司,国有企业,厦门疏港路银盛大厦9楼,,0592 6036369,361006.0,,吴世滨,江苏省连云港,hs100300,usd
进口,2005-07,100300900,其他大麦,381619.0,1921590.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,宁波经济技术开发区,hs100300,usd
进口,2005-07,100590000,玉米，种用除外,47506.0,48330.0,公斤,美国,进料加工贸易,青岛海关,江海运输,美国,山东山孚得贸易有限公司,国有企业,青岛市香港中路96号,,0532 5897888,266071.0,,滕海波,山东省日照,hs100590,usd
进口,2005-07,100300900,其他大麦,421625.0,2001714.0,公斤,法国,一般贸易,青岛海关,江海运输,比利时,青岛啤酒股份有限公司,中外合资企业,青岛市登州路56号,0532-5714533,0532 5712437,266023.0,,李桂荣,山东省青岛,hs100300,usd
进口,2005-07,100300900,其他大麦,153334.0,804600.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,烟台麦多利啤酒原料有限公司,中外合资企业,烟台市莱山区迎春大街126号,,0535 6711004,264001.0,,曲继光,山东省烟台,hs100300,usd
进口,2005-07,100300900,其他大麦,57433.0,304580.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,烟台市高新区海越麦芽有限公司,私营企业,烟台市高新技术产业开发区,,0535 6489083,264007.0,,周余桃,山东省烟台,hs100300,usd
进口,2005-07,100300900,其他大麦,217902.0,1097220.0,公斤,加拿大,一般贸易,青岛海关,江海运输,加拿大,烟台市高新区海越麦芽有限公司,私营企业,烟台市高新技术产业开发区,,0535 6489083,264007.0,,周余桃,山东省烟台,hs100300,usd
进口,2005-07,100300900,其他大麦,183658.0,885100.0,公斤,法国,一般贸易,青岛海关,江海运输,法国,莱芜市鲁中啤酒原料有限公司,私营企业,莱城区南冶镇对仙门村北,,0634-6095555,271102.0,,尚宪启,山东省莱芜,hs100300,usd
进口,2005-07,100300900,其他大麦,118100.0,639920.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,莱芜市鲁中啤酒原料有限公司,私营企业,莱城区南冶镇对仙门村北,,0634-6095555,271102.0,,尚宪启,山东省莱芜,hs100300,usd
进口,2005-07,100300900,其他大麦,1189614.0,5059480.0,公斤,法国,一般贸易,黄埔海关,江海运输,香港,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2005-07,100300900,其他大麦,348018.0,1739160.0,公斤,澳大利亚,一般贸易,黄埔海关,江海运输,香港,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2005-07,100300900,其他大麦,4368810.0,20852460.0,公斤,澳大利亚,一般贸易,黄埔海关,江海运输,澳大利亚,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2005-07,100700900,其他食用高梁,23898.0,238000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,,私营企业,,,,,,,云南省瑞丽,hs100700,usd
进口,2005-07,100700900,其他食用高梁,24768.0,325000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,,私营企业,,,,,,,云南省昆明,hs100700,usd
进口,2005-01,230330000,酿造及蒸馏过程中的糟粕及残渣,34323.0,25600.0,公斤,巴西,一般贸易,北京海关,江海运输,巴西,中国种畜进出口有限公司,国有企业,北京市东城区东单洋溢胡同甲10号,,67798341,100005.0,,区仲生,北京市东城区,hs230330,usd
进口,2005-01,100510000,种用玉米,76.0,7.0,公斤,日本,一般贸易,北京海关,航空运输,日本,北京市种子公司,国有企业,北京市海淀区北太平路15号,,010  62019574,100088.0,,张劲柏,北京市海淀区,hs100510,usd
进口,2005-01,100510000,种用玉米,245.0,40.0,公斤,菲律宾,一般贸易,北京海关,航空运输,菲律宾,北京市种子公司,国有企业,北京市海淀区北太平路15号,,010  62019574,100088.0,,张劲柏,北京市海淀区,hs100510,usd
进口,2005-01,100300900,其他大麦,1308077.0,7171755.0,公斤,澳大利亚,一般贸易,天津海关,江海运输,澳大利亚,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,010  89493360,101300.0,,李福成,北京市顺义,hs100300,usd
进口,2005-01,100300900,其他大麦,1771767.0,9162420.0,公斤,加拿大,一般贸易,天津海关,江海运输,加拿大,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,010  89493360,101300.0,,李福成,北京市顺义,hs100300,usd
进口,2005-01,100300900,其他大麦,6133443.0,32148255.0,公斤,加拿大,一般贸易,大连海关,江海运输,加拿大,中粮粮油进出口公司,国有企业,北京市东城区建国门内大街8号中粮广场A座,,010  65268888,100005.0,,于旭波,辽宁省大连,hs100300,usd
进口,2005-01,100300900,其他大麦,711880.0,3645790.0,公斤,澳大利亚,一般贸易,大连海关,江海运输,澳大利亚,大连兴泽制麦有限公司,中外合资企业,大连市金州区三十里堡国营农场卫国屯,0411 87351818,0411 87351097,116103.0,,刘丰慧,辽宁省大连,hs100300,usd
进口,2005-01,100300900,其他大麦,231940.0,1101160.0,公斤,澳大利亚,来料加工装配贸易,大连海关,江海运输,澳大利亚,大连中粮麦芽有限公司,外商独资企业,大连普兰店市经济开发区,0411 83195588,0411 83191435,116200.0,,江国全,辽宁省大连,hs100300,usd
进口,2005-01,100300900,其他大麦,54767.0,285880.0,公斤,澳大利亚,一般贸易,上海海关,江海运输,澳大利亚,中粮粮油进出口公司,国有企业,北京市东城区建国门内大街8号中粮广场A座,,010  65268888,100005.0,,于旭波,北京市朝阳区,hs100300,usd
进口,2005-01,100300900,其他大麦,326521.0,1874500.0,公斤,澳大利亚,一般贸易,上海海关,江海运输,澳大利亚,东方国际集团上海市对外贸易有限公司,国有企业,娄山关路85号B座东方国际大厦,021-62786588,021  62786500,200336.0,,刘建伟,上海市黄浦,hs100300,usd
进口,2005-01,100590000,玉米，种用除外,9100.0,20430.0,公斤,美国,一般贸易,上海海关,江海运输,香港,上海加州阳光食品有限公司,中外合作企业,,,021  64162408,200032.0,,贝.玛奇,上海市卢湾,hs100590,usd
进口,2005-01,100300900,其他大麦,1540976.0,7759363.0,公斤,澳大利亚,一般贸易,南京海关,江海运输,澳大利亚,永顺泰(宝应)麦芽有限公司,外商独资企业,江苏省宝应县苏中南路86号,,0514-8276558,225800.0,,翟治明,江苏省扬州,hs100300,usd
进口,2005-01,100300900,其他大麦,1232781.0,6207490.0,公斤,澳大利亚,一般贸易,南京海关,江海运输,澳大利亚,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,江苏省扬州,hs100300,usd
进口,2005-01,230330000,酿造及蒸馏过程中的糟粕及残渣,575.0,15000.0,公斤,日本,其他,宁波海关,江海运输,日本,浙江惠灵对外贸易有限责任公司,国有企业,杭州下城区中山北路308号,,0571 85773908,310003.0,,杨冠雄,浙江省其它,hs230330,usd
进口,2005-01,100300900,其他大麦,3180304.0,14851349.0,公斤,加拿大,一般贸易,宁波海关,江海运输,加拿大,宁波麦芽有限公司,外商独资企业,宁波经济技术开发区大港工业城,0574-86883958,0574 86888434,315800.0,,翟治明,宁波经济技术开发区,hs100300,usd
进口,2005-01,100300900,其他大麦,502724.0,2606350.0,公斤,加拿大,一般贸易,厦门海关,江海运输,加拿大,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,010  89493360,101300.0,,李福成,福建省泉州,hs100300,usd
进口,2005-01,100300900,其他大麦,90226.0,322260.0,公斤,澳大利亚,进料加工贸易,厦门海关,江海运输,澳大利亚,勇泉(厦门)茶业有限公司,外商独资企业,厦门市集美区东安村,,0592 6150798 6150799,361026.0,,加藤和正,福建省厦门,hs100300,usd
进口,2005-01,100300900,其他大麦,397065.0,1996340.0,公斤,澳大利亚,一般贸易,厦门海关,江海运输,澳大利亚,泉州市粮油食品进出口公司,国有企业,泉州市丰泽区刺桐东路北段国际商厦8楼,0595-2110033,0595 2284893,362000.0,wmlysp@public.qz.fj.cn,陈宏均,福建省泉州,hs100300,usd
进口,2005-01,100300900,其他大麦,175623.0,991265.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,烟台麦多利啤酒原料有限公司,中外合资企业,烟台市莱山区迎春大街126号,,0535 6711004,264001.0,,曲继光,山东省烟台,hs100300,usd
进口,2005-01,100300900,其他大麦,441967.0,2475510.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,烟台市高新区海越麦芽有限公司,私营企业,烟台市高新技术产业开发区,,0535 6489083,264007.0,,周余桃,山东省烟台,hs100300,usd
进口,2005-01,100300900,其他大麦,78150.0,440200.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,莱芜市鲁中啤酒原料有限公司,私营企业,莱城区南冶镇对仙门村北,,0634-6095555,271102.0,,尚宪启,山东省莱芜,hs100300,usd
进口,2005-01,100300900,其他大麦,111977.0,615100.0,公斤,澳大利亚,一般贸易,青岛海关,江海运输,澳大利亚,甘肃亚盛国际贸易集团有限公司,国有企业,甘肃省兰州市城关区张掖路 219号基隆大厦20层,,0931 8402791,730030.0,,姚冬林  周,甘肃省兰州,hs100300,usd
进口,2005-01,100300900,其他大麦,5096351.0,25725000.0,公斤,澳大利亚,一般贸易,黄埔海关,江海运输,澳大利亚,广州麦芽有限公司,中外合资企业,广州经济技术开发区创业路2号,020 82224175,020 82224175,510730.0,,翟治明,广州经济技术开发区,hs100300,usd
进口,2005-01,100400900,其他燕麦,29365.0,179520.0,公斤,澳大利亚,一般贸易,深圳海关,江海运输,澳大利亚,深圳市粤茂进出口贸易有限公司,私营企业,,,,,,,深圳特区,hs100400,usd
进口,2005-01,100400900,其他燕麦,194132.0,610100.0,公斤,澳大利亚,一般贸易,深圳海关,江海运输,澳大利亚,恩氏食品(深圳)有限公司,外商独资企业,深圳宝安龙华镇龙华村钓鱼台工业区,0755 28137140,0755 28137139,518109.0,erust@szon.net,苏育信,广东省深圳,hs100400,usd
进口,2005-01,100400900,其他燕麦,251267.0,716000.0,公斤,澳大利亚,一般贸易,南宁海关,江海运输,澳大利亚,广西贺州西麦生物食品有限公司,中外合资企业,广西贺州市迎宾大道,0774 8831168,0774 8831138,542601.0,,谢庆奎,广西贺州地区,hs100400,usd
进口,2005-01,100700900,其他食用高梁,12684.0,175000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,,私营企业,,,,,,,云南省昆明,hs100700,usd
进口,2005-01,100700900,其他食用高梁,15707.0,162500.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,梁河县九保商号,集体企业,瑞丽市瑞宏路,0692 4142254,0692 4142254,678600.0,,李成孝,云南省瑞丽,hs100700,usd
进口,2005-01,100700900,其他食用高梁,48376.0,528000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,陇川县顺昌贸易有限公司,私营企业,,,,,,,云南省瑞丽,hs100700,usd
进口,2005-01,100700900,其他食用高梁,39410.0,446000.0,公斤,缅甸,边境小额贸易,昆明海关,汽车运输,缅甸,瑞丽市汇宏商贸有限责任公司,私营企业,,,,,,,云南省瑞丽,hs100700,usd
进口,2005-05,100510000,种用玉米,71.0,3.0,公斤,南非,一般贸易,北京海关,航空运输,南非,中国种子集团公司,国有企业,北京市朝阳区安贞西里四区甲1号,010-64426338,010  64438505,100029.0,,宋晓明,北京市朝阳区,hs100510,usd
进口,2005-05,100510000,种用玉米,1275.0,30.0,公斤,法国,一般贸易,北京海关,航空运输,法国,北京市种子公司,国有企业,北京市海淀区北太平路15号,,010  62019574,100088.0,,张劲柏,北京市海淀区,hs100510,usd
进口,2005-05,100510000,种用玉米,23.0,0.0,公斤,菲律宾,其他,北京海关,航空运输,菲律宾,北京市种子公司,国有企业,北京市海淀区北太平路15号,,010  62019574,100088.0,,张劲柏,北京市海淀区,hs100510,usd
进口,2005-05,100300900,其他大麦,829167.0,4385570.0,公斤,澳大利亚,一般贸易,天津海关,江海运输,澳大利亚,中粮粮油进出口公司,国有企业,北京市东城区建国门内大街8号中粮广场A座,,010  65268888,100005.0,,于旭波,北京市其它,hs100300,usd
进口,2005-05,100300900,其他大麦,777291.0,3577500.0,公斤,法国,一般贸易,天津海关,江海运输,法国,北京宝麦啤酒原料有限公司,中外合资企业,丰台花乡纪家庙南,,0106 3723404,100070.0,,万艳生,北京市丰台区,hs100300,usd
进口,2005-05,100300900,其他大麦,653630.0,3457130.0,公斤,澳大利亚,一般贸易,天津海关,江海运输,澳大利亚,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,010  89493360,101300.0,,李福成,北京市顺义,hs100300,usd
进口,2005-05,100300900,其他大麦,747614.0,3833890.0,公斤,加拿大,一般贸易,天津海关,江海运输,加拿大,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,010  89493360,101300.0,,李福成,北京市顺义,hs100300,usd
进口,2005-05,100300900,其他大麦,856546.0,4424750.0,公斤,加拿大,一般贸易,天津海关,江海运输,加拿大,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,010  89493360,101300.0,,李福成,北京市其它,hs100300,usd
进口,2005-05,100300900,其他大麦,917024.0,4850255.0,公斤,澳大利亚,一般贸易,天津海关,江海运输,澳大利亚,北京燕京啤酒集团公司,国有企业,北京市顺义县城南,,010  89493360,101300.0,,李福成,北京市其它,hs100300,usd
进口,2005-05,100510000,种用玉米,134.0,10.0,公斤,德国,一般贸易,天津海关,航空运输,德国,,私营企业,,,,,,,天津港保税区,hs100510,usd
进口,2005-05,100510000,种用玉米,47.0,15.0,公斤,澳大利亚,一般贸易,天津海关,航空运输,澳大利亚,中种集团承德长城种子有限公司,国有企业,河北省承德市普宁路大佛寺南,,0314 2161122,67000.0,,何忠华,河北省承德,hs100510,usd
进口,2005-05,100700100,种用食用高梁,94.0,15.0,公斤,澳大利亚,一般贸易,天津海关,航空运输,澳大利亚,中种集团承德长城种子有限公司,国有企业,河北省承德市普宁路大佛寺南,,0314 2161122,67000.0,,何忠华,河北省承德,hs100700,usd
进口,2005-05,100300900,其他大麦,2469913.0,12650000.0,公斤,澳大利亚,一般贸易,石家庄海关,江海运输,澳大利亚,河北四海发展股份有限公司,集体企业,承德市高新技术开发区西区11号,,0314 2162359,67000.0,,王世海,河北省承德,hs100300,usd
