Category,Province,year_month,food_group10,internal_log_price_cf,n_internal_obs,n_internal_households,internal_log_price_sd,fold,price_quality_tier
奶酪,河北省,2022-12,G09_乳制品,4.81463413819343,35,30,0.391533643168932,3,B
奶酪,河北省,2022-11,G09_乳制品,4.7412678093882,39,28,0.366996614007696,3,B
奶酪,河北省,2022-04,G09_乳制品,4.8504122211511,33,28,0.362395674616342,3,B
奶酪,河北省,2022-07,G09_乳制品,4.88655410542184,38,33,0.34023771137874,3,B
奶酪,河北省,2022-06,G09_乳制品,4.82478416440046,45,34,0.311595834752044,3,B
奶酪,北京市,2020-01,G09_乳制品,4.84252594441587,55,35,0.31139972804233,3,B
奶酪,北京市,2020-02,G09_乳制品,4.86973481985278,48,34,0.250781139281367,3,B
奶酪,北京市,2020-03,G09_乳制品,4.80819599882407,64,46,0.320180220680453,3,B
奶酪,北京市,2020-10,G09_乳制品,4.83626392606006,58,41,0.364574260108506,3,B
奶酪,北京市,2021-01,G09_乳制品,4.88081043273672,61,50,0.321532869856589,3,B
奶酪,北京市,2020-12,G09_乳制品,4.83980260784294,56,43,0.259657885569426,3,B
奶酪,北京市,2022-07,G09_乳制品,4.94788509730209,62,51,0.429503092209788,3,B
奶酪,贵州省,2022-06,G09_乳制品,5.0889344626693,18,15,0.416820829647754,3,B
奶酪,贵州省,2022-11,G09_乳制品,4.97842152549297,23,18,0.411415702744465,3,B
奶酪,广西壮族自治区,2022-12,G09_乳制品,5.04395399269755,8,8,0.299149189307988,3,B
奶酪,安徽省,2022-12,G09_乳制品,4.94661046383781,21,17,0.467488244626005,3,B
奶酪,安徽省,2022-06,G09_乳制品,5.03864600154468,29,24,0.36853535657562,3,B
奶酪,安徽省,2022-10,G09_乳制品,5.06422161565376,18,15,0.266666408773121,3,B
奶酪,安徽省,2022-09,G09_乳制品,5.09741092133051,24,19,0.494888589886687,3,B
奶酪,北京市,2020-04,G09_乳制品,4.87850093499103,59,45,0.36161832838965,3,B
奶酪,北京市,2020-07,G09_乳制品,4.81204972037976,53,43,0.301254845175089,3,B
奶酪,河南省,2022-06,G09_乳制品,4.92140329499998,38,32,0.326552875170998,3,B
奶酪,河南省,2022-12,G09_乳制品,5.08074533351255,27,22,0.389616825147031,3,B
奶酪,河南省,2022-10,G09_乳制品,4.83817205601156,32,27,0.374357062475662,3,B
奶酪,北京市,2022-11,G09_乳制品,4.85092354001478,50,41,0.453382051599998,3,B
奶酪,北京市,2022-04,G09_乳制品,4.87317371074165,76,54,0.35760458394451,3,B
奶酪,北京市,2022-08,G09_乳制品,5.07997372329753,49,33,0.430823994011113,3,B
奶酪,北京市,2020-05,G09_乳制品,4.89155068665478,59,41,0.334056511865037,3,B
奶酪,北京市,2020-08,G09_乳制品,4.8203195805295,58,46,0.260563101590083,3,B
奶酪,北京市,2021-03,G09_乳制品,4.89765216650357,45,36,0.25064760416396,3,B
奶酪,北京市,2021-09,G09_乳制品,4.80168375986984,58,44,0.392068863864209,3,B
奶酪,北京市,2022-02,G09_乳制品,4.92697540644335,78,54,0.352492215896146,3,B
奶酪,吉林省,2022-12,G09_乳制品,4.77564770848496,16,16,0.357943186471641,3,B
奶酪,吉林省,2022-10,G09_乳制品,4.97364080903942,8,7,0.286364732025492,3,B
奶酪,北京市,2021-07,G09_乳制品,4.81212287058699,52,39,0.307321354925707,3,B
奶酪,浙江省,2022-07,G09_乳制品,4.92823595135453,42,35,0.357556017314409,3,B
奶酪,浙江省,2022-11,G09_乳制品,4.99434547433329,33,28,0.4535546080379,3,B
奶酪,北京市,2020-06,G09_乳制品,4.77226439384272,48,37,0.393596570252099,3,B
奶酪,北京市,2021-04,G09_乳制品,4.92536759653834,61,45,0.395010169613925,3,B
奶酪,北京市,2020-11,G09_乳制品,4.79615844957636,54,36,0.293750428943703,3,B
奶酪,北京市,2021-02,G09_乳制品,4.90768762931754,61,41,0.278137576383898,3,B
奶酪,北京市,2021-06,G09_乳制品,4.91829144196783,53,42,0.308049669314811,3,B
奶酪,黑龙江省,2022-07,G09_乳制品,5.08199448533113,16,15,0.374127760324517,3,B
奶酪,黑龙江省,2022-09,G09_乳制品,4.89417164676474,22,17,0.381344793518966,3,B
奶酪,北京市,2021-08,G09_乳制品,4.87451378776281,67,50,0.363388009300797,3,B
奶酪,北京市,2021-10,G09_乳制品,4.79848573190515,45,30,0.298309335362176,3,B
奶酪,北京市,2021-11,G09_乳制品,4.83403881903106,62,42,0.375742336115204,3,B
奶酪,北京市,2021-12,G09_乳制品,4.80803976209509,69,53,0.379492214968443,3,B
奶酪,北京市,2022-01,G09_乳制品,4.95949025099926,70,52,0.33563777990954,3,B
奶酪,北京市,2022-05,G09_乳制品,4.92316144228432,58,38,0.502625579473167,3,B
奶酪,北京市,2022-06,G09_乳制品,4.85661797383843,60,40,0.439487308693348,3,B
奶酪,北京市,2022-09,G09_乳制品,4.83659640177835,71,45,0.349925566062139,3,B
奶酪,北京市,2022-10,G09_乳制品,4.92221507928034,48,38,0.4283002307613,3,B
奶酪,北京市,2021-05,G09_乳制品,4.88849609545629,52,40,0.28667015563495,3,B
奶酪,江西省,2022-08,G09_乳制品,5.14497900171677,17,16,0.416696269881799,3,B
奶酪,云南省,2022-07,G09_乳制品,5.00439771109568,40,31,0.375961856911819,3,B
奶酪,云南省,2022-12,G09_乳制品,4.82456192812014,25,21,0.435011536779146,3,B
奶酪,广东省,2022-09,G09_乳制品,4.85109544763667,70,57,0.464252360020514,3,B
奶酪,北京市,2020-09,G09_乳制品,4.84181371378028,65,49,0.394357958656973,3,B
奶酪,北京市,2022-03,G09_乳制品,4.87962263577391,69,55,0.438280287138546,3,B
奶酪,北京市,2022-12,G09_乳制品,4.83806247969073,35,28,0.471762673200652,3,B
奶酪,湖南省,2022-09,G09_乳制品,5.10980933693677,14,13,0.2848720517007,3,B
奶酪,湖南省,2022-06,G09_乳制品,5.19434839208868,26,23,0.208921518495702,3,B
奶酪,湖南省,2022-11,G09_乳制品,5.043879388819,20,17,0.470489785167005,3,B
奶酪,浙江省,2022-10,G09_乳制品,4.88236217965529,29,25,0.410243610441109,3,B
奶酪,四川省,2022-09,G09_乳制品,4.88732898753863,25,23,0.482069859243897,3,B
奶酪,四川省,2022-10,G09_乳制品,4.95324773086955,36,32,0.351949355881523,3,B
奶酪,江苏省,2022-12,G09_乳制品,4.86763065375737,51,45,0.40475419790251,3,B
奶酪,浙江省,2022-12,G09_乳制品,4.89366032084695,27,24,0.574309871677803,3,B
奶酪,湖北省,2022-10,G09_乳制品,4.97694392059239,30,26,0.401734456096912,3,B
奶酪,湖北省,2022-12,G09_乳制品,4.73857228385673,28,20,0.391220378895577,3,B
奶酪,湖北省,2022-09,G09_乳制品,5.04251301559215,27,23,0.317699939709034,3,B
奶酪,湖北省,2022-11,G09_乳制品,5.05467810901351,27,23,0.410881110686519,3,B
奶酪,湖北省,2022-06,G09_乳制品,4.98673828509992,29,20,0.254913559399423,3,B
奶酪,陕西省,2022-11,G09_乳制品,5.11810253414381,11,10,0.540659901769263,3,B
奶酪,陕西省,2022-12,G09_乳制品,4.91989679361063,13,9,0.256958121554838,3,B
奶酪,山东省,2022-11,G09_乳制品,4.81555933623761,56,48,0.398075089590847,3,B
奶酪,山东省,2022-12,G09_乳制品,4.90661418264809,57,51,0.337530185257018,3,B
奶酪,山东省,2022-10,G09_乳制品,4.88124869742099,55,44,0.384208928924639,3,B
奶酪,山东省,2022-07,G09_乳制品,4.96930243966545,68,57,0.351279996861483,3,B
奶酪,山东省,2022-09,G09_乳制品,4.87966046674284,64,42,0.355213511298954,3,B
奶酪,四川省,2022-11,G09_乳制品,5.09719644122428,33,29,0.469899428094643,3,B
奶酪,重庆市,2022-10,G09_乳制品,4.81754865925785,12,10,0.435675392955195,3,B
奶酪,重庆市,2022-09,G09_乳制品,4.99973030104151,9,7,0.284206503892017,3,B
奶酪,山东省,2022-08,G09_乳制品,4.84991651452945,65,52,0.307106219583463,3,B
奶酪,广东省,2022-07,G09_乳制品,4.7836484987023,85,69,0.433030167280967,3,B
奶酪,福建省,2022-09,G09_乳制品,4.98399079222297,19,16,0.306828310216301,3,B
奶酪,福建省,2022-10,G09_乳制品,4.82341256569719,21,18,0.538690015415446,3,B
奶酪,福建省,2022-08,G09_乳制品,4.98020391623668,17,17,0.40947062261062,3,B
奶酪,广东省,2022-12,G09_乳制品,4.7358759293914,62,51,0.371896536360175,3,B
奶酪,广东省,2022-10,G09_乳制品,4.910485457845,92,73,0.40841324263749,3,B
奶酪,广东省,2022-11,G09_乳制品,4.77881889351124,89,70,0.41833365012431,3,B
奶酪,辽宁省,2022-10,G09_乳制品,5.04071512443195,43,31,0.276789648287896,3,B
奶酪,黑龙江省,2022-08,G09_乳制品,4.86159596261048,20,17,0.390341876356538,3,B
奶酪,黑龙江省,2022-12,G09_乳制品,4.82304985917093,21,16,0.419840459711364,3,B
奶酪,江苏省,2022-08,G09_乳制品,4.94145629367908,55,45,0.368636544968692,3,B
奶酪,山东省,2022-06,G09_乳制品,4.87270746879575,49,44,0.29514596256904,3,B
奶酪,广东省,2022-08,G09_乳制品,4.94787191307555,77,61,0.469110629611195,3,B
奶酪,江西省,2022-09,G09_乳制品,4.88921236382735,13,11,0.411185428301968,3,B
奶酪,江西省,2022-10,G09_乳制品,5.2012049440051,24,16,0.431860977345352,3,B
奶酪,江苏省,2022-11,G09_乳制品,4.81556113587387,61,52,0.430306420185017,3,B
奶酪,江苏省,2022-10,G09_乳制品,5.00457683016306,61,47,0.301229731833087,3,B
奶酪,贵州省,2021-03,G09_乳制品,5.07721419704273,7,6,0.363830177177288,3,B
奶酪,贵州省,2020-12,G09_乳制品,5.19077349971584,8,8,0.351526108327467,3,B
奶酪,贵州省,2021-09,G09_乳制品,4.94207834342114,10,8,0.404147078589864,3,B
奶酪,贵州省,2020-08,G09_乳制品,5.01735287064864,5,5,0.282531321573957,3,B
奶酪,贵州省,2021-08,G09_乳制品,5.16288710345847,10,9,0.506903351594202,3,B
奶酪,贵州省,2020-07,G09_乳制品,5.18620530901626,7,5,0.374000512865777,3,B
奶酪,贵州省,2021-02,G09_乳制品,5.03439363799305,12,10,0.507070236927732,3,B
奶酪,贵州省,2022-05,G09_乳制品,5.16426964695516,10,10,0.259934666970532,3,B
奶酪,贵州省,2022-12,G09_乳制品,5.21627403078691,13,12,0.399058554068239,3,B
奶酪,贵州省,2021-11,G09_乳制品,4.87074925427435,7,6,0.352648001307926,3,B
奶酪,贵州省,2020-10,G09_乳制品,5.12585826804975,13,8,0.288395589690133,3,B
奶酪,贵州省,2022-08,G09_乳制品,4.62653346964312,7,6,0.548981681227191,3,B
奶酪,贵州省,2021-01,G09_乳制品,5.11481779338766,8,8,0.294621560324345,3,B
奶酪,贵州省,2020-05,G09_乳制品,5.23770848917809,4,4,0.333746515380779,3,B
奶酪,贵州省,2022-04,G09_乳制品,4.98131485548727,15,12,0.373643365833675,3,B
奶酪,贵州省,2022-10,G09_乳制品,5.06314521625903,15,12,0.302501658500813,3,B
奶酪,贵州省,2022-03,G09_乳制品,5.00457683016306,14,11,0.239306532185313,3,B
奶酪,贵州省,2021-10,G09_乳制品,5.16453055275308,6,6,0.262115634982718,3,B
奶酪,贵州省,2021-12,G09_乳制品,5.00206571903223,17,12,0.33607928833872,3,B
奶酪,贵州省,2021-05,G09_乳制品,4.88658019444148,11,8,0.253686803985167,3,B
奶酪,贵州省,2021-04,G09_乳制品,5.02029377469292,9,7,0.258228709237389,3,B
奶酪,贵州省,2022-01,G09_乳制品,4.95159423388422,12,12,0.303006673276625,3,B
奶酪,贵州省,2022-02,G09_乳制品,5.13554277549262,10,4,0.183182123736347,3,B
奶酪,贵州省,2022-09,G09_乳制品,4.97542887689124,13,10,0.226788145058852,3,B
奶酪,贵州省,2021-06,G09_乳制品,5.2417384740001,8,7,0.49289234470776,3,B
奶酪,贵州省,2020-02,G09_乳制品,4.95835262336347,3,2,0.186893679888818,3,B
奶酪,贵州省,2021-07,G09_乳制品,5.01244511081529,10,8,0.37596654214297,3,B
奶酪,贵州省,2020-03,G09_乳制品,5.04805954486265,5,5,0.108505088468962,3,B
奶酪,贵州省,2020-06,G09_乳制品,5.20429741766986,5,4,0.325449042235156,3,B
奶酪,贵州省,2020-01,G09_乳制品,4.87827167719844,5,3,0.413807062806347,3,B
奶酪,贵州省,2022-07,G09_乳制品,5.04419817297035,12,8,0.254187660903091,3,B
奶酪,广西壮族自治区,2022-03,G09_乳制品,5.06156373158515,18,12,0.347519654142561,3,B
奶酪,广西壮族自治区,2022-05,G09_乳制品,5.08074533351255,21,16,0.408168518755552,3,B
奶酪,广西壮族自治区,2020-06,G09_乳制品,4.74422296952799,4,4,0.496483412302786,3,B
奶酪,广西壮族自治区,2021-01,G09_乳制品,5.02920461350331,6,6,0.447994473623474,3,B
奶酪,广西壮族自治区,2021-02,G09_乳制品,5.09016974425638,12,11,0.274381960837595,3,B
奶酪,广西壮族自治区,2021-03,G09_乳制品,5.14149354239182,11,10,0.263568168518969,3,B
奶酪,广西壮族自治区,2021-04,G09_乳制品,4.78521766383671,6,4,0.192145049054189,3,B
奶酪,广西壮族自治区,2021-08,G09_乳制品,5.04879423473164,14,8,0.261540571315283,3,B
奶酪,广西壮族自治区,2021-11,G09_乳制品,5.09648504069823,12,11,0.396094415644749,3,B
奶酪,广西壮族自治区,2021-12,G09_乳制品,5.0473016861112,12,12,0.37056011178074,3,B
奶酪,广西壮族自治区,2022-01,G09_乳制品,4.951842169606,22,16,0.400687139049156,3,B
奶酪,广西壮族自治区,2022-10,G09_乳制品,5.12174872028342,10,10,0.390915516215875,3,B
奶酪,广西壮族自治区,2020-04,G09_乳制品,4.73471613428586,14,8,0.220676974697547,3,B
奶酪,广西壮族自治区,2022-04,G09_乳制品,5.12430416112977,20,16,0.421072434259756,3,B
奶酪,广西壮族自治区,2022-06,G09_乳制品,5.1632217525672,16,16,0.221137779106767,3,B
奶酪,广西壮族自治区,2022-08,G09_乳制品,4.81522364514702,21,19,0.300368403270174,3,B
奶酪,广西壮族自治区,2022-02,G09_乳制品,5.00761790717945,21,14,0.2966692696603,3,B
奶酪,广西壮族自治区,2021-09,G09_乳制品,4.91634647473617,10,9,0.485505782842618,3,B
奶酪,广西壮族自治区,2021-10,G09_乳制品,5.17926388680161,16,13,0.274345268190956,3,B
奶酪,广西壮族自治区,2021-07,G09_乳制品,5.04304828018727,11,10,0.210813668443728,3,B
奶酪,广西壮族自治区,2021-05,G09_乳制品,5.10061299876178,11,8,0.144278773540471,3,B
奶酪,广西壮族自治区,2020-08,G09_乳制品,4.87854964045182,7,6,0.244852964400188,3,B
奶酪,广西壮族自治区,2021-06,G09_乳制品,5.06495726509449,7,5,0.0810347953432485,3,B
奶酪,广西壮族自治区,2022-11,G09_乳制品,5.04925506309554,22,19,0.263978307079215,3,B
奶酪,广西壮族自治区,2020-09,G09_乳制品,5.08035513905014,7,7,0.183983068678547,3,B
奶酪,广西壮族自治区,2020-11,G09_乳制品,4.88471094864948,6,6,0.476417972126264,3,B
奶酪,广西壮族自治区,2022-09,G09_乳制品,5.16984617211516,20,15,0.202010651042674,3,B
奶酪,广西壮族自治区,2020-12,G09_乳制品,5.06005273902294,12,9,0.209870723497439,3,B
奶酪,广西壮族自治区,2020-05,G09_乳制品,5.01658483229773,5,4,0.136900383250072,3,B
奶酪,广西壮族自治区,2020-10,G09_乳制品,4.99488096207604,6,4,0.28840483718679,3,B
奶酪,广西壮族自治区,2022-07,G09_乳制品,5.15476576717414,16,14,0.260232536304774,3,B
奶酪,云南省,2020-03,G09_乳制品,5.14101335396511,18,16,0.398571964021571,3,B
奶酪,云南省,2020-05,G09_乳制品,4.99584961562676,24,19,0.401418571164647,3,B
奶酪,云南省,2020-09,G09_乳制品,5.02247595085462,16,13,0.314184946473574,3,B
奶酪,云南省,2021-01,G09_乳制品,5.0003452460802,17,15,0.443138825781785,3,B
奶酪,云南省,2021-02,G09_乳制品,4.89942132468932,28,22,0.371564851505325,3,B
奶酪,云南省,2021-05,G09_乳制品,4.99125956699764,19,14,0.295107010224417,3,B
奶酪,云南省,2021-06,G09_乳制品,4.83017356474292,35,22,0.290504392098201,3,B
奶酪,云南省,2021-07,G09_乳制品,4.86408331470321,22,15,0.253778186086918,3,B
奶酪,云南省,2021-08,G09_乳制品,4.88258936707707,21,18,0.459901008187689,3,B
奶酪,云南省,2021-10,G09_乳制品,5.06645223388115,29,20,0.387628378402952,3,B
奶酪,云南省,2022-09,G09_乳制品,4.99067978037377,31,27,0.368298505854466,3,B
奶酪,云南省,2020-02,G09_乳制品,5.05642076967603,18,15,0.435631620756592,3,B
奶酪,云南省,2022-03,G09_乳制品,4.83139320663073,28,23,0.453970147720188,3,B
奶酪,云南省,2022-04,G09_乳制品,4.92348233517816,27,21,0.3563848630964,3,B
奶酪,云南省,2022-08,G09_乳制品,5.02226185409347,36,30,0.299492173115716,3,B
奶酪,云南省,2022-10,G09_乳制品,4.86997042267266,32,26,0.395104096583564,3,B
奶酪,云南省,2022-01,G09_乳制品,4.95660319900713,37,26,0.349403014897408,3,B
奶酪,云南省,2022-02,G09_乳制品,5.00816102118683,25,21,0.328159390779593,3,B
奶酪,云南省,2020-06,G09_乳制品,5.06080404349825,20,14,0.316755575868301,3,B
奶酪,云南省,2020-12,G09_乳制品,5.11611940533831,20,15,0.399486869726353,3,B
奶酪,云南省,2022-11,G09_乳制品,4.73660414657144,20,18,0.402845549965471,3,B
奶酪,云南省,2020-08,G09_乳制品,5.05172371205413,23,17,0.396268638113264,3,B
奶酪,云南省,2020-11,G09_乳制品,4.99140778997969,23,17,0.354934130820723,3,B
奶酪,云南省,2020-04,G09_乳制品,4.89720329503725,19,14,0.483996538071628,3,B
奶酪,云南省,2021-04,G09_乳制品,4.86695714125589,16,16,0.387702705083568,3,B
奶酪,云南省,2020-07,G09_乳制品,4.87517217040306,14,11,0.256033541629343,3,B
奶酪,云南省,2021-09,G09_乳制品,4.85278198846794,14,11,0.357278557599728,3,B
奶酪,云南省,2022-06,G09_乳制品,4.89125227491417,36,22,0.354996939360673,3,B
奶酪,安徽省,2020-01,G09_乳制品,5.05002527505512,9,6,0.240712474704671,3,B
奶酪,安徽省,2020-02,G09_乳制品,5.04861617386453,23,15,0.171227187548238,3,B
奶酪,安徽省,2020-03,G09_乳制品,5.01618308306635,20,16,0.411040362864605,3,B
奶酪,安徽省,2020-04,G09_乳制品,4.94313423493942,21,16,0.439523115508381,3,B
奶酪,安徽省,2020-06,G09_乳制品,4.87577336102511,21,14,0.405750323672241,3,B
奶酪,安徽省,2020-07,G09_乳制品,4.98002159862251,20,17,0.202147438568109,3,B
奶酪,安徽省,2020-08,G09_乳制品,5.20706957469692,17,13,0.370120071363125,3,B
奶酪,安徽省,2020-10,G09_乳制品,4.95724669488711,11,8,0.191551200545633,3,B
奶酪,安徽省,2020-12,G09_乳制品,4.91324690601927,12,9,0.344182068749816,3,B
奶酪,安徽省,2021-02,G09_乳制品,4.88149001929869,16,13,0.238709309240088,3,B
奶酪,安徽省,2021-05,G09_乳制品,5.14941653335126,20,15,0.273457977604711,3,B
奶酪,安徽省,2021-06,G09_乳制品,5.01214377651325,25,21,0.290227001238032,3,B
奶酪,安徽省,2021-07,G09_乳制品,5.01893183816475,25,19,0.286841388732251,3,B
奶酪,安徽省,2021-08,G09_乳制品,4.90403581413457,23,17,0.315223839997485,3,B
奶酪,安徽省,2021-09,G09_乳制品,5.03354947698544,15,14,0.352781515999229,3,B
奶酪,安徽省,2021-10,G09_乳制品,4.87866266442677,23,17,0.284358614661505,3,B
奶酪,安徽省,2021-11,G09_乳制品,5.03330931686568,19,16,0.280487730761559,3,B
奶酪,安徽省,2021-12,G09_乳制品,5.02741274505656,25,21,0.34547159066407,3,B
奶酪,安徽省,2022-01,G09_乳制品,5.03392637305855,28,23,0.262530360680614,3,B
奶酪,安徽省,2022-02,G09_乳制品,4.86259636951879,34,26,0.330937648068761,3,B
奶酪,安徽省,2022-03,G09_乳制品,4.92943776106907,26,23,0.395574453663529,3,B
奶酪,安徽省,2022-04,G09_乳制品,5.01301569182642,28,24,0.308109149761344,3,B
奶酪,安徽省,2022-05,G09_乳制品,4.97023161148148,22,14,0.25057569367156,3,B
奶酪,安徽省,2022-08,G09_乳制品,4.99995302759626,34,27,0.320891058487872,3,B
奶酪,安徽省,2022-11,G09_乳制品,5.02277075169541,33,25,0.300004175650228,3,B
奶酪,安徽省,2021-04,G09_乳制品,4.79169601217748,17,13,0.261658792580769,3,B
奶酪,安徽省,2022-07,G09_乳制品,5.0793795995264,29,22,0.449333799302744,3,B
奶酪,安徽省,2021-01,G09_乳制品,5.0228209512157,14,10,0.438150621186204,3,B
奶酪,安徽省,2020-05,G09_乳制品,4.93676787372796,18,12,0.345090377603261,3,B
奶酪,安徽省,2020-09,G09_乳制品,5.10513622214817,7,6,0.119227767990683,3,B
奶酪,安徽省,2021-03,G09_乳制品,4.98056497859434,24,16,0.222210064543608,3,B
奶酪,安徽省,2020-11,G09_乳制品,4.88840933525017,9,8,0.366504368685014,3,B
奶酪,河南省,2020-06,G09_乳制品,4.99989945734745,28,25,0.284311422233834,3,B
奶酪,河南省,2020-08,G09_乳制品,5.04708622914089,29,25,0.259657519936147,3,B
奶酪,河南省,2021-04,G09_乳制品,4.97227191182049,38,30,0.292883385271483,3,B
奶酪,河南省,2021-07,G09_乳制品,4.8745792571903,39,31,0.278895084547645,3,B
奶酪,河南省,2022-04,G09_乳制品,4.79546551828842,51,40,0.305604599933504,3,B
奶酪,河南省,2020-03,G09_乳制品,4.97143660229073,22,19,0.337712079872937,3,B
奶酪,河南省,2020-07,G09_乳制品,4.90639194636777,23,17,0.243938210083441,3,B
奶酪,河南省,2020-09,G09_乳制品,5.04061179693011,27,22,0.236321943108297,3,B
奶酪,河南省,2020-10,G09_乳制品,5.04422993978047,23,19,0.342197710359616,3,B
奶酪,河南省,2020-11,G09_乳制品,5.07659613552466,32,24,0.196932139935385,3,B
奶酪,河南省,2020-12,G09_乳制品,5.05166126573343,25,21,0.461573865163795,3,B
奶酪,河南省,2021-03,G09_乳制品,4.86195681398781,41,36,0.417219479944237,3,B
奶酪,河南省,2022-03,G09_乳制品,4.85098776007172,45,33,0.30434846120443,3,B
奶酪,河南省,2020-02,G09_乳制品,5.07477287810597,10,9,0.318129904439052,3,B
奶酪,河南省,2021-02,G09_乳制品,4.96376468700758,36,31,0.320720031448183,3,B
奶酪,河南省,2021-06,G09_乳制品,5.02241341408909,25,22,0.340710313558353,3,B
奶酪,河南省,2021-10,G09_乳制品,4.89582684277427,37,29,0.297440151216074,3,B
奶酪,河南省,2021-12,G09_乳制品,5.05652505566889,30,25,0.331831221412775,3,B
奶酪,河南省,2022-01,G09_乳制品,4.86708369472236,53,38,0.360327697964808,3,B
奶酪,河南省,2022-07,G09_乳制品,4.74999105873105,36,34,0.310661322225291,3,B
奶酪,河南省,2020-04,G09_乳制品,5.16719890482173,27,20,0.28433224435823,3,B
奶酪,河南省,2020-01,G09_乳制品,5.03062988618554,18,15,0.374357470688033,3,B
奶酪,河南省,2021-08,G09_乳制品,5.00112434321999,27,21,0.272283696869406,3,B
奶酪,河南省,2022-05,G09_乳制品,4.97145598050167,55,40,0.36387884957409,3,B
奶酪,河南省,2022-09,G09_乳制品,4.92062526086635,30,26,0.316918863867246,3,B
奶酪,河南省,2021-05,G09_乳制品,5.03998519902247,36,29,0.375978689362635,3,B
奶酪,河南省,2021-09,G09_乳制品,4.98325250301257,33,27,0.419695207111677,3,B
奶酪,河南省,2022-02,G09_乳制品,4.90238314440065,31,26,0.291236234767014,3,B
奶酪,河南省,2021-01,G09_乳制品,5.02853451809533,27,23,0.405405170544406,3,B
奶酪,河南省,2022-11,G09_乳制品,5.00914347923491,18,18,0.312782006728331,3,B
奶酪,河南省,2021-11,G09_乳制品,4.94459777180891,29,26,0.253115842445503,3,B
奶酪,河南省,2020-05,G09_乳制品,5.16390308257877,17,16,0.275382988683454,3,B
奶酪,江苏省,2022-03,G09_乳制品,5.03001736918413,64,56,0.4012265660737,3,B
奶酪,江苏省,2022-05,G09_乳制品,4.92856068423079,64,48,0.327770026765864,3,B
奶酪,江苏省,2020-06,G09_乳制品,4.90628427724671,53,36,0.424324104690639,3,B
奶酪,江苏省,2021-08,G09_乳制品,4.95513702476577,54,46,0.364830394075656,3,B
奶酪,江苏省,2020-12,G09_乳制品,4.99388154104631,51,45,0.345026089481607,3,B
奶酪,江苏省,2020-08,G09_乳制品,5.00457683016306,41,34,0.33790675718843,3,B
奶酪,江苏省,2020-09,G09_乳制品,4.91853164958291,34,29,0.341050201403665,3,B
奶酪,江苏省,2021-10,G09_乳制品,4.94318564675904,61,50,0.447356003751391,3,B
奶酪,江苏省,2021-12,G09_乳制品,4.92396923414301,54,43,0.346878558234297,3,B
奶酪,江苏省,2021-04,G09_乳制品,4.93300543730183,49,39,0.31844345049673,3,B
奶酪,江苏省,2021-01,G09_乳制品,4.94653810403771,38,35,0.349475774386649,3,B
奶酪,江苏省,2021-05,G09_乳制品,4.99928480034718,54,42,0.369110324114779,3,B
奶酪,江苏省,2021-07,G09_乳制品,4.93708803215689,56,47,0.305922572428696,3,B
奶酪,江苏省,2020-02,G09_乳制品,4.94686819072699,33,26,0.359758979631657,3,B
奶酪,江苏省,2021-02,G09_乳制品,4.92281076196751,47,37,0.344819270908522,3,B
奶酪,江苏省,2020-11,G09_乳制品,5.05449463799654,41,31,0.345749324604607,3,B
奶酪,江苏省,2021-06,G09_乳制品,4.95250684502216,55,40,0.27085702084249,3,B
奶酪,江苏省,2022-01,G09_乳制品,4.85067352124268,53,45,0.431182668081203,3,B
奶酪,江苏省,2022-04,G09_乳制品,4.9265364568141,57,50,0.370774973013496,3,B
奶酪,江苏省,2022-09,G09_乳制品,4.92065092320232,51,37,0.365223449076193,3,B
奶酪,江苏省,2020-03,G09_乳制品,4.91872274550152,45,39,0.324666546342449,3,B
奶酪,江苏省,2021-03,G09_乳制品,4.98491286267123,58,52,0.281028985595346,3,B
奶酪,江苏省,2020-01,G09_乳制品,4.93784130566985,46,38,0.282047430111394,3,B
奶酪,吉林省,2021-10,G09_乳制品,5.00682824350445,18,13,0.441651556422267,3,B
奶酪,吉林省,2022-08,G09_乳制品,5.00395727166609,13,11,0.290696948782733,3,B
奶酪,吉林省,2020-02,G09_乳制品,4.68866064654401,8,6,0.478932792547489,3,B
奶酪,吉林省,2021-11,G09_乳制品,4.98134957793497,23,14,0.439729948588373,3,B
奶酪,吉林省,2022-02,G09_乳制品,4.98406941972207,8,6,0.194529928656282,3,B
奶酪,吉林省,2022-07,G09_乳制品,4.83909450157134,12,11,0.332833215078755,3,B
奶酪,吉林省,2022-09,G09_乳制品,4.8296649906029,13,10,0.400176692569523,3,B
奶酪,吉林省,2020-12,G09_乳制品,5.14882408158437,11,11,0.42534575285515,3,B
奶酪,吉林省,2021-01,G09_乳制品,5.05944997668791,16,12,0.402637098723851,3,B
奶酪,吉林省,2021-02,G09_乳制品,5.16398105758575,18,17,0.358255772077067,3,B
奶酪,吉林省,2021-08,G09_乳制品,4.67263720732655,12,11,0.32787016022414,3,B
奶酪,吉林省,2021-09,G09_乳制品,5.03330931686568,21,11,0.419266868907106,3,B
奶酪,吉林省,2022-06,G09_乳制品,4.95078945174641,12,9,0.443236597407805,3,B
奶酪,吉林省,2020-04,G09_乳制品,5.04925053086731,13,8,0.189827558441027,3,B
奶酪,吉林省,2020-10,G09_乳制品,4.91443601764677,11,9,0.589314174332949,3,B
奶酪,吉林省,2021-03,G09_乳制品,4.942455951028,18,14,0.360292810270751,3,B
奶酪,吉林省,2022-11,G09_乳制品,4.90222443688716,14,11,0.38024187220041,3,B
